#Locus	Reads	Rep-total	DicerCall
Chr1:3573038-3573180	0	0.000	N
Chr1:3582324-3582337	1	0.111	N
Chr1:3593475-3593486	1	0.333	N
Chr1:3597930-3597944	2	1.000	N
Chr1:3600635-3600650	2	0.400	N
Chr1:3602111-3602127	4	2.000	N
Chr1:3609478-3609494	4	2.393	N
Chr1:3610078-3610262	0	0.000	N
Chr1:3633428-3633442	0	0.000	N
Chr1:3644515-3644531	12	7.166	N
Chr1:3648858-3648873	0	0.000	N
Chr1:3655506-3655520	1	0.143	N
Chr1:3656195-3656208	1	0.143	N
Chr1:3664782-3664854	9	9.000	N
Chr1:3665498-3665512	1	1.000	N
Chr1:3676657-3676672	76	6.794	N
Chr1:3678773-3678848	192	52.435	N
Chr1:3681800-3681815	2	0.548	N
Chr1:3688379-3688393	3	0.200	N
Chr1:3702162-3702176	27	6.750	N
Chr1:3703533-3703547	9	3.000	N
Chr1:3704919-3704934	8	2.000	N
Chr1:3719134-3719150	16	9.667	N
Chr1:3726650-3726663	2	1.333	N
Chr1:3730255-3730341	65	21.534	24
Chr1:3731211-3731225	1	0.250	N
Chr1:3741948-3741958	4	1.083	N
Chr1:3760643-3760657	0	0.000	N
Chr1:3762109-3762314	44	28.186	24
Chr1:3762729-3763008	152	119.974	24
Chr1:3763739-3763755	15	15.000	N
Chr1:3770192-3770206	0	0.000	N
Chr1:3771036-3771376	218	196.222	24
Chr1:3771725-3771778	58	54.021	24
Chr1:3777572-3777582	3	3.000	N
Chr1:3777965-3778182	22	22.000	N
Chr1:3779154-3779171	8	8.000	N
Chr1:3779508-3779512	3	3.000	N
Chr1:3779954-3780012	12	12.000	N
Chr1:3780830-3781767	390	31.590	24
Chr1:3782408-3782642	14	1.645	24
Chr1:3783206-3783258	11	1.536	24
Chr1:3783678-3783684	4	0.733	24
Chr1:3783949-3783973	4	1.667	24
Chr1:3784832-3784854	4	0.667	N
Chr1:3785346-3785704	326	22.657	24
Chr1:3792580-3792595	0	0.000	N
Chr1:3798725-3798739	1	0.143	N
Chr1:3811222-3811236	2	1.048	N
Chr1:3817310-3817324	0	0.000	N
Chr1:3822831-3822845	2	0.667	N
Chr1:3825778-3826912	130	74.334	24
Chr1:3827172-3827357	20	15.730	24
Chr1:3827649-3827751	13	10.209	24
Chr1:3841817-3841831	22	10.578	N
Chr1:3855664-3855679	0	0.000	N
Chr1:3859213-3859228	6	0.782	N
Chr1:3872690-3872705	18	3.168	N
Chr1:3881529-3881597	94	14.720	N
Chr1:3888634-3888649	4	0.917	N
Chr1:3892131-3892428	237	168.768	24
Chr1:3892770-3892801	12	4.234	23
Chr1:3894123-3894500	34	32.001	24
Chr1:3898231-3898450	40	36.168	24
Chr1:3899746-3899755	2	2.000	24
Chr1:3900155-3900172	11	11.000	24
Chr1:3914253-3914267	3	0.600	N
Chr1:3914598-3914663	28	14.689	N
Chr1:3919981-3920214	357	357.000	24
Chr1:3925703-3925841	88	88.000	24
Chr1:3926159-3926174	2	2.000	23
Chr1:3926376-3926448	29	29.000	24
Chr1:3932284-3932306	6	3.650	24
Chr1:3933166-3933450	187	78.820	24
Chr1:3945944-3946404	79	77.033	21
Chr1:3955376-3955392	4	1.375	N
Chr1:3961358-3961459	322	185.536	21
Chr1:3963522-3963536	0	0.000	N
Chr1:3980040-3980433	203	134.366	24
Chr1:3980712-3980961	144	63.590	24
Chr1:3988101-3988124	2	1.000	23
Chr1:3988390-3988407	1	0.500	N
Chr1:3988838-3988852	7	6.100	24
Chr1:3997107-3997108	1	1.000	N
Chr1:4001909-4001933	6	6.000	N
Chr1:4003049-4003164	13	13.000	N
Chr1:4006867-4007021	42	22.562	N
Chr1:4007237-4007354	70	16.121	N
Chr1:4007767-4007781	1	0.167	N
Chr1:4011772-4011983	5	5.000	N
Chr1:4017306-4017335	3	3.000	23
Chr1:4017750-4017760	5	5.000	N
Chr1:4018160-4018383	5	4.500	N
Chr1:4018923-4018937	9	8.500	N
Chr1:4019652-4019857	16	16.000	N
Chr1:4020567-4020574	5	0.454	N
Chr1:4024700-4024714	5	1.827	N
Chr1:4025528-4025542	57	15.002	N
Chr1:4034798-4034816	22	5.867	N
Chr1:4036816-4036832	5	1.365	N
Chr1:4040270-4040284	0	0.000	N
Chr1:4058270-4058579	1594	1590.653	N
Chr1:4061405-4061581	133	132.495	24
Chr1:4065096-4065110	2	1.062	N
Chr1:4072975-4072989	1	1.000	N
Chr1:4076686-4076700	0	0.000	N
Chr1:4089924-4090533	76	76.000	N
Chr1:4093230-4093529	55	38.357	24
Chr1:4093994-4094009	8	1.123	24
Chr1:4094211-4094503	206	121.499	24
Chr1:4097081-4097095	7	2.500	N
Chr1:4099422-4099437	1	0.500	N
Chr1:4105391-4105404	0	0.000	N
Chr1:4108528-4108596	7	2.083	N
Chr1:4109013-4109166	3	2.100	N
Chr1:4110132-4111160	329	68.761	24
Chr1:4111667-4111727	5	1.303	24
Chr1:4111998-4112606	70	24.927	24
Chr1:4112903-4113047	50	46.410	24
Chr1:4118798-4118813	0	0.000	N
Chr1:4120364-4120382	5	1.533	N
Chr1:4123098-4123113	0	0.000	N
Chr1:4129572-4129586	3	1.500	N
Chr1:4137779-4137795	3	1.000	N
Chr1:4142403-4142419	2	1.000	N
Chr1:4147220-4147300	5	4.500	21
Chr1:4154083-4154101	5	5.000	N
Chr1:4161025-4161040	0	0.000	N
Chr1:4163531-4163547	108	14.342	N
Chr1:4176914-4176928	6	6.000	N
Chr1:4182108-4182325	704	703.014	N
Chr1:4183619-4183843	11	11.000	21
Chr1:4184417-4184577	17	8.000	21
Chr1:4185045-4185056	1	0.500	21
Chr1:4185284-4185330	7	2.583	21
Chr1:4190476-4190488	1	0.250	N
Chr1:4209173-4209573	319	177.396	24
Chr1:4216431-4216448	28	11.032	N
Chr1:4217585-4217601	6	2.000	N
Chr1:4219350-4219365	11	7.341	N
Chr1:4226769-4226784	3	0.500	N
Chr1:4229684-4229698	1	0.167	N
Chr1:4231212-4231226	5	5.000	N
Chr1:4232340-4232354	0	0.000	N
Chr1:4232913-4232928	2	1.125	N
Chr1:4236189-4236205	1	0.250	N
Chr1:4246206-4246220	0	0.000	N
Chr1:4264599-4264614	6	4.834	N
Chr1:4267005-4267229	49	4.297	N
Chr1:4279840-4279854	1	0.500	N
Chr1:4281216-4281231	4	1.333	N
Chr1:4285888-4285966	35545	2964.453	N
Chr1:4287798-4287814	4	1.083	N
Chr1:4293173-4293225	35	35.000	24
Chr1:4294100-4294186	262	262.000	24
Chr1:4294438-4294457	158	79.537	20
Chr1:4295277-4295297	5	1.050	21
Chr1:4295643-4295658	8	5.483	N
Chr1:4296035-4296183	17	8.500	21
Chr1:4299451-4299467	0	0.000	N
Chr1:4320193-4320208	7	2.353	N
Chr1:4324811-4324834	22	14.500	21
Chr1:4326432-4326561	19	18.333	24
Chr1:4329891-4330127	158	122.166	24
Chr1:4330420-4330435	6	6.000	24
Chr1:4330749-4330754	3	3.000	24
Chr1:4331113-4331867	120	114.996	24
Chr1:4332496-4332518	2	2.000	N
Chr1:4332761-4332881	9	9.000	24
Chr1:4333138-4333504	18	18.000	24
Chr1:4333762-4334449	147	111.632	24
Chr1:4352861-4352875	2	0.533	N
Chr1:4354445-4355426	162	120.139	21
Chr1:4360933-4360945	3	1.583	N
Chr1:4368861-4369105	113	109.531	21
Chr1:4380451-4380465	3	3.000	N
Chr1:4382741-4382750	1	0.333	N
Chr1:4386078-4386094	1	0.500	N
Chr1:4386954-4386971	8	6.250	N
Chr1:4392531-4393001	60	55.332	N
Chr1:4393404-4393781	46	43.599	N
Chr1:4405900-4406821	337	194.618	24
Chr1:4407049-4408903	217	51.559	24
Chr1:4409270-4409596	74	49.447	24
Chr1:4410811-4411174	167	31.129	24
Chr1:4415733-4416033	179	172.001	24
Chr1:4416674-4416685	3	0.893	N
Chr1:4428392-4428406	4	1.333	N
Chr1:4433430-4433445	0	0.000	N
Chr1:4439890-4440004	111	111.000	24
Chr1:4440214-4440278	19	6.150	N
Chr1:4447490-4447505	1	0.500	N
Chr1:4461558-4461574	4	0.667	N
Chr1:4467579-4467579	4	4.000	N
Chr1:4468025-4468083	10	10.000	N
Chr1:4476886-4476901	3	0.750	N
Chr1:4483097-4483110	1	0.500	N
Chr1:4484113-4484127	3	0.310	N
Chr1:4493797-4494131	50	50.000	24
Chr1:4502887-4502901	0	0.000	N
Chr1:4510292-4510306	4	0.572	N
Chr1:4512249-4512257	2	2.000	22
Chr1:4518568-4518585	7	6.334	N
Chr1:4522726-4522782	21	2.226	N
Chr1:4525130-4525421	186	149.749	24
Chr1:4540689-4540703	1	1.000	N
Chr1:4542506-4542522	2	2.000	N
Chr1:4545913-4545929	5	1.533	N
Chr1:4547548-4547702	2	2.000	N
Chr1:4565807-4565821	1	0.200	N
Chr1:4572713-4572727	3	0.861	N
Chr1:4573606-4573620	5	5.000	N
Chr1:4576416-4576506	4	1.250	N
Chr1:4577018-4577033	0	0.000	N
Chr1:4577263-4577554	22	20.143	21
Chr1:4577737-4577801	5	5.000	21
Chr1:4583002-4583448	123	41.316	24
Chr1:4596985-4597380	90	90.000	24
Chr1:4603953-4604036	53	22.350	N
Chr1:4608717-4608924	22	20.667	N
Chr1:4609141-4609176	15	11.749	N
Chr1:4609943-4609946	2	2.000	24
Chr1:4610208-4610413	22	22.000	N
Chr1:4617383-4617399	1	0.167	N
Chr1:4621161-4621531	74	74.000	24
Chr1:4638807-4638823	4	2.300	N
Chr1:4640815-4640828	0	0.000	N
Chr1:4642509-4642523	0	0.000	N
Chr1:4645651-4645666	0	0.000	N
Chr1:4658186-4658424	238	233.668	24
Chr1:4662964-4662983	10	3.028	N
Chr1:4682457-4683031	243	96.204	24
Chr1:4683571-4683719	31	10.084	24
Chr1:4683933-4683935	2	1.000	23
Chr1:4684479-4684646	27	9.150	24
Chr1:4685029-4685032	3	1.500	24
Chr1:4685259-4685272	3	1.000	N
Chr1:4685749-4686046	262	87.325	24
Chr1:4694082-4694087	0	0.000	N
Chr1:4697085-4697102	0	0.000	N
Chr1:4702847-4702861	18	3.600	N
Chr1:4705367-4705408	13	13.000	24
Chr1:4709635-4709724	213	56.807	N
Chr1:4712370-4712388	2	1.333	N
Chr1:4735771-4735785	5	1.950	N
Chr1:4738598-4738661	30	30.000	24
Chr1:4739219-4739490	46	45.499	24
Chr1:4741995-4742055	1127	110.333	N
Chr1:4743095-4743150	1165	115.219	N
Chr1:4746303-4746318	2	0.142	N
Chr1:4757411-4757426	3	1.500	N
Chr1:4761100-4761126	7	7.000	N
Chr1:4761483-4761499	1	1.000	21
Chr1:4768248-4768265	4	2.400	N
Chr1:4770232-4770638	106	58.936	24
Chr1:4773165-4773213	32	19.533	24
Chr1:4783653-4783670	13	3.250	N
Chr1:4785978-4786670	119	31.273	24
Chr1:4786963-4787240	45	25.020	24
Chr1:4808327-4808342	0	0.000	N
Chr1:4820385-4820517	74	74.000	21
Chr1:4823174-4823188	0	0.000	N
Chr1:4824031-4824047	9	9.000	N
Chr1:4834267-4834282	0	0.000	N
Chr1:4836774-4836791	11	8.334	N
Chr1:4842294-4842473	469	260.811	N
Chr1:4845891-4845905	0	0.000	N
Chr1:4860322-4860533	182	170.006	24
Chr1:4861817-4861833	2	0.667	N
Chr1:4865394-4865462	2	1.500	N
Chr1:4878210-4878227	1	1.000	21
Chr1:4885390-4885405	25	5.875	N
Chr1:4888637-4889002	19	16.000	N
Chr1:4892361-4892376	15	10.558	N
Chr1:4896476-4896786	165	125.582	24
Chr1:4898519-4898534	1	1.000	N
Chr1:4910582-4910596	2	0.562	N
Chr1:4913695-4913710	6	1.625	N
Chr1:4916463-4916484	64	24.928	N
Chr1:4920961-4921034	4	4.000	20
Chr1:4936016-4936031	0	0.000	N
Chr1:4947461-4947466	0	0.000	N
Chr1:4949602-4949616	0	0.000	N
Chr1:4959132-4959147	5	0.867	N
Chr1:4964056-4964070	0	0.000	N
Chr1:4966270-4967250	330	251.394	24
Chr1:4983592-4983605	0	0.000	N
Chr1:4985390-4985405	8	1.850	N
Chr1:4992757-4993160	266	265.495	24
Chr1:4995402-4995415	0	0.000	N
Chr1:5011664-5011678	1	0.200	N
Chr1:5025483-5025497	7	3.000	N
Chr1:5030247-5030354	3	1.500	24
Chr1:5032240-5032254	4	0.667	N
Chr1:5036301-5036316	12	7.916	N
Chr1:5037119-5037135	13	0.761	N
Chr1:5038552-5038572	5	5.000	N
Chr1:5043694-5043707	3	0.617	N
Chr1:5056020-5056293	767	748.976	24
Chr1:5062396-5062411	3	2.000	N
Chr1:5071330-5071346	4	1.750	N
Chr1:5075559-5075573	7	0.467	N
Chr1:5076222-5076236	10	10.000	N
Chr1:5081621-5081632	0	0.000	N
Chr1:5091815-5091906	0	0.000	N
Chr1:5098371-5098812	242	153.646	24
Chr1:5099104-5099738	97	34.047	24
Chr1:5100327-5100372	7	2.500	24
Chr1:5100590-5100977	100	46.470	24
Chr1:5101532-5102137	247	142.914	24
Chr1:5122855-5122869	0	0.000	N
Chr1:5124391-5124444	55	34.056	N
Chr1:5129143-5129157	4	0.400	N
Chr1:5131593-5131608	1	0.111	N
Chr1:5132670-5132729	0	0.000	N
Chr1:5133036-5133329	0	0.000	N
Chr1:5133587-5133594	0	0.000	N
Chr1:5135212-5135227	1	0.500	N
Chr1:5145176-5145192	2	1.500	N
Chr1:5145837-5145850	0	0.000	N
Chr1:5162002-5162017	13	8.834	N
Chr1:5162263-5162278	47	13.545	N
Chr1:5169993-5170005	1	0.333	N
Chr1:5170209-5170424	123	122.004	N
Chr1:5171821-5172077	582	580.487	24
Chr1:5185049-5185066	5	1.910	N
Chr1:5186128-5186143	4	0.364	N
Chr1:5189706-5189760	4421	4167.235	N
Chr1:5198560-5198774	34	32.208	24
Chr1:5207574-5207588	4	2.000	N
Chr1:5208370-5208384	5	1.666	N
Chr1:5208837-5208852	1	0.333	N
Chr1:5216234-5216249	19	4.750	N
Chr1:5223816-5223831	1	0.200	N
Chr1:5226801-5226818	5	2.167	N
Chr1:5231945-5231963	62	19.871	N
Chr1:5235013-5235036	7	7.000	24
Chr1:5235795-5235814	3	1.500	N
Chr1:5239410-5239425	0	0.000	N
Chr1:5243355-5243369	1	0.143	N
Chr1:5250106-5250120	0	0.000	N
Chr1:5260616-5260630	3	0.750	N
Chr1:5278478-5278500	3	3.000	24
Chr1:5278898-5278912	1	0.143	N
Chr1:5279910-5279925	0	0.000	N
Chr1:5285111-5285413	526	264.841	24
Chr1:5294065-5294075	3	1.000	N
Chr1:5294908-5294922	21	10.500	N
Chr1:5297873-5298180	6252	5518.015	N
Chr1:5301390-5301404	1	1.000	N
Chr1:5303334-5303349	0	0.000	N
Chr1:5309617-5309681	59	47.949	N
Chr1:5328406-5328420	1	1.000	N
Chr1:5329858-5329876	3	1.000	N
Chr1:5343214-5343229	5	3.167	N
Chr1:5350308-5350322	1	0.167	N
Chr1:5354451-5354505	20	18.834	24
Chr1:5355450-5355456	3	3.000	24
Chr1:5356793-5357100	161	153.835	24
Chr1:5359063-5359175	76	75.331	24
Chr1:5360151-5360166	1	1.000	N
Chr1:5364688-5364696	2	2.000	N
Chr1:5367080-5367090	0	0.000	N
Chr1:5369187-5369202	2	2.000	N
Chr1:5370037-5370052	3	1.400	N
Chr1:5378317-5378362	22	22.000	24
Chr1:5380907-5380960	257	9.766	N
Chr1:5381516-5381675	7	1.262	N
Chr1:5383624-5383638	0	0.000	N
Chr1:5389760-5389781	2	2.000	23
Chr1:5391407-5391622	175	149.537	24
Chr1:5392486-5392686	122	70.174	24
Chr1:5393019-5393033	1	0.333	N
Chr1:5399022-5399043	2	2.000	N
Chr1:5399352-5399376	2	2.000	N
Chr1:5399975-5399983	5	5.000	N
Chr1:5400526-5400772	16	16.000	N
Chr1:5401504-5401627	14	10.800	N
Chr1:5402207-5402207	6	6.000	N
Chr1:5402656-5402671	5	0.872	N
Chr1:5403576-5403644	6	3.784	N
Chr1:5404920-5404935	1	1.000	N
Chr1:5416662-5416679	2	0.171	N
Chr1:5419179-5419193	0	0.000	N
Chr1:5419647-5419661	1	0.125	N
Chr1:5431765-5431781	4	2.000	N
Chr1:5436914-5437172	84	59.766	24
Chr1:5437717-5437782	8	1.690	24
Chr1:5440429-5440445	5	0.959	N
Chr1:5442557-5442571	11	1.526	N
Chr1:5444527-5444542	6	1.634	N
Chr1:5446640-5447194	566	331.280	N
Chr1:5447451-5447694	89	89.000	N
Chr1:5449102-5449119	1	1.000	N
Chr1:5460401-5460417	7	2.500	N
Chr1:5465315-5465333	3	0.617	N
Chr1:5466246-5466263	3	3.000	N
Chr1:5467620-5467635	10	5.500	N
Chr1:5474921-5474935	1	0.111	N
Chr1:5480251-5480265	3	1.000	N
Chr1:5480861-5480874	4	0.933	N
Chr1:5490571-5490585	6	2.722	N
Chr1:5491144-5491154	0	0.000	N
Chr1:5493113-5493127	0	0.000	N
Chr1:5494808-5494823	1	0.250	N
Chr1:5495764-5495779	1	0.200	N
Chr1:5497355-5497374	2	1.500	N
Chr1:5518078-5518134	115	7.820	N
Chr1:5525588-5525602	4	1.400	N
Chr1:5531302-5531780	168	119.482	24
Chr1:5532214-5532228	0	0.000	N
Chr1:5540942-5540956	1	0.111	N
Chr1:5541194-5541209	4	4.000	N
Chr1:5542746-5542766	1	1.000	N
Chr1:5546394-5546409	0	0.000	N
Chr1:5556734-5556749	2	0.583	N
Chr1:5558290-5558305	19	11.501	N
Chr1:5560203-5560218	0	0.000	N
Chr1:5570130-5570147	1	1.000	N
Chr1:5580500-5580515	15	4.460	N
Chr1:5597367-5597382	3	3.000	N
Chr1:5599876-5599889	0	0.000	N
Chr1:5619475-5619543	990	321.948	N
Chr1:5633842-5633858	1	0.333	N
Chr1:5649939-5649956	8	7.000	N
Chr1:5657451-5657570	88	59.330	24
Chr1:5657870-5657983	41	14.325	23
Chr1:5658412-5658502	16	11.150	24
Chr1:5659137-5659243	547	307.086	24
Chr1:5661980-5661996	0	0.000	N
Chr1:5664602-5664616	1	0.023	N
Chr1:5675256-5675273	1	1.000	N
Chr1:5679263-5680790	212	60.208	24
Chr1:5681198-5681323	9	2.150	23
Chr1:5681562-5681888	167	64.078	24
Chr1:5686091-5686180	881	872.542	N
Chr1:5691694-5692175	165	119.674	24
Chr1:5692420-5692813	32	32.000	24
Chr1:5693062-5693914	98	92.502	24
Chr1:5694357-5694573	27	27.000	24
Chr1:5695432-5696039	86	85.501	24
Chr1:5696334-5696694	144	111.254	24
Chr1:5699971-5701263	225	42.862	24
Chr1:5701516-5702035	111	60.251	24
Chr1:5707144-5707162	15	5.411	N
Chr1:5711648-5711670	4	4.000	N
Chr1:5723553-5723567	4	1.333	N
Chr1:5724635-5724649	4	0.308	N
Chr1:5729619-5729634	4	3.000	N
Chr1:5741072-5741087	4	1.111	N
Chr1:5743724-5743739	3	0.733	N
Chr1:5754752-5754768	49	9.158	N
Chr1:5755408-5755422	2	0.667	N
Chr1:5758392-5758583	354	274.739	N
Chr1:5770391-5770405	3	1.583	N
Chr1:5773098-5773111	1	0.111	N
Chr1:5773369-5773384	3	2.250	N
Chr1:5774351-5774497	13	13.000	N
Chr1:5775545-5775555	1	1.000	N
Chr1:5776726-5776916	10	9.200	N
Chr1:5782932-5782946	2	2.000	N
Chr1:5785231-5785245	1	0.500	N
Chr1:5789210-5789224	0	0.000	N
Chr1:5791553-5791570	2	0.667	N
Chr1:5798901-5799517	233	180.039	24
Chr1:5811022-5811039	5	2.059	N
Chr1:5825687-5825702	4	1.867	N
Chr1:5827644-5827658	2	0.500	N
Chr1:5827907-5827922	8	3.834	N
Chr1:5833646-5833662	92	22.402	N
Chr1:5843865-5843973	15	12.285	N
Chr1:5844917-5844931	0	0.000	N
Chr1:5848560-5848574	3	0.867	N
Chr1:5859208-5859223	0	0.000	N
Chr1:5862953-5863496	83	34.619	24
Chr1:5866851-5867146	172	170.658	24
Chr1:5881650-5881665	59	7.458	N
Chr1:5888399-5888418	22	12.670	N
Chr1:5899029-5899802	237	119.045	24
Chr1:5911728-5911932	152	79.618	24
Chr1:5912247-5912263	2	1.000	23
Chr1:5912745-5912771	6	2.000	24
Chr1:5913847-5913901	21	10.500	24
Chr1:5914138-5914207	18	11.500	24
Chr1:5915578-5915594	3	3.000	24
Chr1:5916085-5916499	151	95.205	24
Chr1:5925855-5925869	5	5.000	N
Chr1:5931874-5931889	1	0.333	N
Chr1:5938616-5938635	41	39.200	N
Chr1:5955353-5955369	7	6.250	N
Chr1:5957667-5957684	7	3.458	N
Chr1:5958699-5959026	303	196.162	24
Chr1:5959319-5959629	38	23.416	24
Chr1:5965474-5965629	89	77.635	24
Chr1:5966067-5966432	32	12.291	24
Chr1:5966851-5966995	78	53.586	23
Chr1:5970775-5971177	354	299.767	24
Chr1:5974894-5975084	312	256.745	24
Chr1:5975485-5975714	75	72.502	24
Chr1:5982247-5982261	4	0.333	N
Chr1:5996692-5996708	36	19.199	N
Chr1:6004172-6004178	2	2.000	N
Chr1:6009484-6009828	28	26.001	24
Chr1:6010053-6010297	41	41.000	24
Chr1:6011242-6012053	67	65.539	24
Chr1:6013016-6013032	2	2.000	N
Chr1:6013329-6013329	1	1.000	23
Chr1:6013881-6014240	12	10.500	24
Chr1:6031482-6031494	0	0.000	N
Chr1:6036799-6036812	3	0.504	N
Chr1:6038757-6038834	174	164.291	N
Chr1:6041363-6041376	0	0.000	N
Chr1:6044002-6044016	1	0.083	N
Chr1:6047267-6047282	3	0.250	N
Chr1:6047533-6047546	1	1.000	N
Chr1:6067758-6067774	1	0.250	N
Chr1:6074813-6074953	21	13.043	24
Chr1:6075159-6075464	50	40.525	24
Chr1:6075820-6076018	247	14.524	N
Chr1:6078541-6078558	14	5.334	N
Chr1:6081599-6081613	24	6.917	N
Chr1:6096387-6096401	0	0.000	N
Chr1:6100053-6100056	2	1.143	N
Chr1:6102205-6102224	7	4.432	N
Chr1:6102696-6102847	67	56.025	24
Chr1:6103980-6103995	5	1.834	N
Chr1:6104777-6104791	11	1.834	N
Chr1:6106020-6106034	8	2.666	N
Chr1:6117393-6117409	460	122.222	N
Chr1:6117879-6117902	5	5.000	23
Chr1:6119477-6119503	14	14.000	21
Chr1:6126256-6126272	0	0.000	N
Chr1:6134635-6134785	9	2.833	N
Chr1:6140625-6141015	56	56.000	24
Chr1:6141351-6141678	96	95.501	24
Chr1:6150069-6150083	0	0.000	N
Chr1:6152797-6152810	1	0.200	N
Chr1:6156436-6157004	249	97.110	24
Chr1:6157243-6157522	42	25.032	24
Chr1:6157916-6158342	40	30.204	24
Chr1:6158549-6158860	390	190.359	24
Chr1:6159446-6159460	4	1.333	N
Chr1:6173399-6173604	90	89.496	24
Chr1:6179338-6179353	1	0.250	N
Chr1:6185421-6185437	12	3.924	N
Chr1:6194668-6194682	2	0.500	N
Chr1:6195072-6195091	5	2.333	21
Chr1:6195368-6195372	1	0.500	22
Chr1:6195713-6195733	5	2.500	21
Chr1:6197606-6198077	127	126.035	24
Chr1:6198381-6198434	22	22.000	24
Chr1:6200640-6200660	7	3.500	21
Chr1:6200935-6200955	3	1.500	21
Chr1:6201345-6201359	1	0.250	N
Chr1:6210894-6211982	322	138.718	24
Chr1:6217295-6217309	1	0.250	N
Chr1:6218690-6219128	77	23.146	24
Chr1:6219581-6219595	2	0.591	N
Chr1:6220622-6220880	106732	100007.884	21
Chr1:6222633-6222655	8	8.000	N
Chr1:6223068-6223082	7	7.000	N
Chr1:6224271-6224274	2	2.000	N
Chr1:6233871-6234264	137	68.911	24
Chr1:6234632-6234703	12	7.651	24
Chr1:6235010-6235083	70	52.458	24
Chr1:6235746-6235845	27	27.000	24
Chr1:6236116-6236220	8	8.000	N
Chr1:6236560-6236637	28	11.250	24
Chr1:6236946-6237047	15	4.746	23
Chr1:6237167-6237378	11	8.777	24
Chr1:6237562-6237761	49	30.581	24
Chr1:6247569-6247585	4	1.310	N
Chr1:6247939-6247953	1	0.250	N
Chr1:6251268-6251283	9	7.500	N
Chr1:6251972-6251993	0	0.000	N
Chr1:6261633-6261656	4	4.000	24
Chr1:6263255-6263358	141	134.669	24
Chr1:6268543-6268558	2	2.000	23
Chr1:6271590-6271605	0	0.000	N
Chr1:6273508-6273838	181	73.124	24
Chr1:6274073-6274200	20	5.492	24
Chr1:6274611-6275613	117	29.648	24
Chr1:6275884-6276599	158	103.695	24
Chr1:6293784-6293798	9	5.567	N
Chr1:6294481-6294496	3	0.750	N
Chr1:6302611-6303135	259	88.811	24
Chr1:6318330-6318429	27	27.000	21
Chr1:6325602-6325616	4	0.667	N
Chr1:6326651-6326665	0	0.000	N
Chr1:6331227-6331241	1	1.000	N
Chr1:6345476-6345491	8	8.000	N
Chr1:6345763-6345817	307	17.315	N
Chr1:6355484-6355498	1	0.053	N
Chr1:6367607-6367623	2	0.667	N
Chr1:6374162-6374175	1	0.200	N
Chr1:6377843-6377862	6	5.333	N
Chr1:6379459-6379484	7	6.000	24
Chr1:6384819-6384839	16	11.626	N
Chr1:6386624-6386638	0	0.000	N
Chr1:6399523-6399539	1	1.000	N
Chr1:6403089-6403652	87	54.036	24
Chr1:6403863-6403988	19	13.401	24
Chr1:6404537-6405071	123	76.088	24
Chr1:6408820-6408835	3	0.583	N
Chr1:6418007-6418024	3	3.000	N
Chr1:6418608-6418617	0	0.000	N
Chr1:6425348-6425361	1	1.000	N
Chr1:6425995-6426016	2	1.500	23
Chr1:6426273-6426439	237	220.007	24
Chr1:6454677-6454850	103	87.179	24
Chr1:6455330-6455330	4	1.194	24
Chr1:6455563-6456059	94	65.462	24
Chr1:6465796-6466371	750	623.850	N
Chr1:6470410-6471110	404	392.769	24
Chr1:6472806-6472819	1	0.500	24
Chr1:6473023-6473347	467	460.509	24
Chr1:6484694-6484754	40	40.000	24
Chr1:6485010-6485027	1	1.000	N
Chr1:6488655-6488851	380	324.596	N
Chr1:6491414-6491430	32	5.347	N
Chr1:6504644-6504658	6	2.083	N
Chr1:6513971-6513983	2	2.000	23
Chr1:6514444-6514549	31	15.215	24
Chr1:6515086-6515321	145	125.338	24
Chr1:6520917-6521149	7	7.000	21
Chr1:6523758-6523770	0	0.000	N
Chr1:6528447-6528461	0	0.000	N
Chr1:6529583-6529594	4	2.700	N
Chr1:6535222-6535236	7	1.400	N
Chr1:6538416-6538724	156	22.261	24
Chr1:6539934-6540249	30	6.933	24
Chr1:6540633-6540985	22	1.390	24
Chr1:6541270-6542409	183	47.617	24
Chr1:6542645-6543535	196	28.773	24
Chr1:6545528-6545543	0	0.000	N
Chr1:6553350-6553365	2	0.343	N
Chr1:6556573-6556643	8	6.666	N
Chr1:6573965-6574066	82	78.531	24
Chr1:6574509-6575419	224	172.928	24
Chr1:6586708-6586731	8	4.000	N
Chr1:6588051-6588453	82	81.500	24
Chr1:6588827-6588843	5	5.000	24
Chr1:6589119-6590108	301	254.526	24
Chr1:6590319-6590790	77	77.000	24
Chr1:6591269-6591336	9	9.000	24
Chr1:6591545-6591621	14	14.000	24
Chr1:6591858-6593657	420	399.000	24
Chr1:6594031-6594066	1	1.000	24
Chr1:6596809-6596824	4	0.805	N
Chr1:6600653-6600667	0	0.000	N
Chr1:6612179-6612193	4	0.667	N
Chr1:6615427-6615715	91	91.000	24
Chr1:6616445-6616461	243	84.928	N
Chr1:6618200-6618214	1	1.000	N
Chr1:6618456-6618470	5	1.036	N
Chr1:6635167-6635181	1	0.500	N
Chr1:6640419-6640459	10	1.392	24
Chr1:6640693-6641031	79	66.597	24
Chr1:6644683-6644697	1	1.000	N
Chr1:6652259-6652275	5	1.250	N
Chr1:6657130-6657667	260	175.708	24
Chr1:6657890-6657904	3	2.000	23
Chr1:6658347-6658367	5	1.476	24
Chr1:6658915-6658927	5	1.200	24
Chr1:6659255-6659272	7	6.250	23
