#Locus	Reads	Rep-total	DicerCall
Chr1:3573038-3573180	0	0.000	N
Chr1:3582324-3582337	8	1.778	N
Chr1:3593475-3593486	2	0.361	N
Chr1:3597930-3597944	0	0.000	N
Chr1:3600635-3600650	3	0.567	N
Chr1:3602111-3602127	4	1.600	N
Chr1:3609478-3609494	3	1.309	N
Chr1:3610078-3610262	17	17.000	N
Chr1:3633428-3633442	8	7.200	N
Chr1:3644515-3644531	23	9.292	N
Chr1:3648858-3648873	1	0.200	N
Chr1:3655506-3655520	6	1.200	N
Chr1:3656195-3656208	2	1.250	N
Chr1:3664782-3664854	5	3.400	N
Chr1:3665498-3665512	3	0.472	N
Chr1:3676657-3676672	50	4.385	N
Chr1:3678773-3678848	87	24.003	N
Chr1:3681800-3681815	18	5.206	N
Chr1:3688379-3688393	2	0.133	N
Chr1:3702162-3702176	21	6.592	N
Chr1:3703533-3703547	0	0.000	N
Chr1:3704919-3704934	5	1.250	N
Chr1:3719134-3719150	16	14.499	N
Chr1:3726650-3726663	2	1.333	N
Chr1:3730255-3730341	51	16.998	24
Chr1:3731211-3731225	2	0.667	N
Chr1:3741948-3741958	1	0.083	N
Chr1:3760643-3760657	7	1.800	N
Chr1:3762109-3762314	23	13.117	24
Chr1:3762729-3763008	77	56.657	24
Chr1:3763739-3763755	12	12.000	N
Chr1:3770192-3770206	1	1.000	22
Chr1:3771036-3771376	124	106.231	24
Chr1:3771725-3771778	26	24.250	24
Chr1:3777572-3777582	2	2.000	N
Chr1:3777965-3778182	11	11.000	N
Chr1:3779154-3779171	3	2.200	N
Chr1:3779508-3779512	1	1.000	N
Chr1:3779954-3780012	7	5.500	N
Chr1:3780830-3781767	265	21.439	24
Chr1:3782408-3782642	29	2.598	N
Chr1:3783206-3783258	6	0.839	24
Chr1:3783678-3783684	1	0.200	24
Chr1:3783949-3783973	5	2.500	24
Chr1:3784832-3784854	2	0.333	23
Chr1:3785346-3785704	197	13.593	24
Chr1:3792580-3792595	8	8.000	N
Chr1:3798725-3798739	3	0.467	N
Chr1:3811222-3811236	7	1.572	N
Chr1:3817310-3817324	0	0.000	N
Chr1:3822831-3822845	4	1.250	N
Chr1:3825778-3826912	69	27.717	24
Chr1:3827172-3827357	20	15.578	24
Chr1:3827649-3827751	7	5.667	24
Chr1:3841817-3841831	10	4.538	N
Chr1:3855664-3855679	0	0.000	N
Chr1:3859213-3859228	10	1.288	N
Chr1:3872690-3872705	15	3.177	N
Chr1:3881529-3881597	99	16.998	N
Chr1:3888634-3888649	1	1.000	N
Chr1:3892131-3892428	153	103.000	24
Chr1:3892770-3892801	6	2.333	N
Chr1:3894123-3894500	17	13.000	24
Chr1:3898231-3898450	26	24.833	24
Chr1:3899746-3899755	2	2.000	23
Chr1:3900155-3900172	0	0.000	N
Chr1:3914253-3914267	41	8.335	N
Chr1:3914598-3914663	33	11.639	N
Chr1:3919981-3920214	246	246.000	24
Chr1:3925703-3925841	49	49.000	24
Chr1:3926159-3926174	1	1.000	23
Chr1:3926376-3926448	27	26.001	24
Chr1:3932284-3932306	2	1.200	N
Chr1:3933166-3933450	101	43.258	24
Chr1:3945944-3946404	12	11.032	21
Chr1:3955376-3955392	2	0.250	N
Chr1:3961358-3961459	94	52.913	21
Chr1:3963522-3963536	7	2.000	N
Chr1:3980040-3980433	148	110.719	24
Chr1:3980712-3980961	75	30.105	24
Chr1:3988101-3988124	7	3.500	23
Chr1:3988390-3988407	3	1.500	24
Chr1:3988838-3988852	1	1.000	N
Chr1:3997107-3997108	1	1.000	N
Chr1:4001909-4001933	5	5.000	20
Chr1:4003049-4003164	5	4.250	N
Chr1:4006867-4007021	37	20.690	N
Chr1:4007237-4007354	23	6.113	N
Chr1:4007767-4007781	1	0.167	N
Chr1:4011772-4011983	17	15.501	N
Chr1:4017306-4017335	3	2.500	N
Chr1:4017750-4017760	0	0.000	N
Chr1:4018160-4018383	11	10.499	N
Chr1:4018923-4018937	3	3.000	N
Chr1:4019652-4019857	14	12.578	N
Chr1:4020567-4020574	2	1.091	N
Chr1:4024700-4024714	1	0.077	N
Chr1:4025528-4025542	86	22.248	N
Chr1:4034798-4034816	11	2.450	N
Chr1:4036816-4036832	113	50.488	N
Chr1:4040270-4040284	4	1.917	N
Chr1:4058270-4058579	791	790.525	N
Chr1:4061405-4061581	6	6.000	24
Chr1:4065096-4065110	4	2.104	N
Chr1:4072975-4072989	7	1.833	N
Chr1:4076686-4076700	8	3.334	N
Chr1:4089924-4090533	7	6.000	N
Chr1:4093230-4093529	30	19.437	24
Chr1:4093994-4094009	3	0.467	21
Chr1:4094211-4094503	123	65.498	24
Chr1:4097081-4097095	3	0.750	N
Chr1:4099422-4099437	13	6.050	N
Chr1:4105391-4105404	7	3.000	N
Chr1:4108528-4108596	169	70.203	N
Chr1:4109013-4109166	5	2.475	N
Chr1:4110132-4111160	204	45.941	24
Chr1:4111667-4111727	5	3.111	24
Chr1:4111998-4112606	44	13.253	24
Chr1:4112903-4113047	41	34.280	24
Chr1:4118798-4118813	7	4.000	N
Chr1:4120364-4120382	6	1.688	N
Chr1:4123098-4123113	33	12.200	N
Chr1:4129572-4129586	9	1.697	N
Chr1:4137779-4137795	6	5.333	N
Chr1:4142403-4142419	0	0.000	N
Chr1:4147220-4147300	30	21.999	N
Chr1:4154083-4154101	4	3.200	N
Chr1:4161025-4161040	29	6.650	N
Chr1:4163531-4163547	121	10.043	N
Chr1:4176914-4176928	11	6.179	N
Chr1:4182108-4182325	393	392.489	21
Chr1:4183619-4183843	4	4.000	21
Chr1:4184417-4184577	5	2.233	21
Chr1:4185045-4185056	0	0.000	N
Chr1:4185284-4185330	3	1.000	22
Chr1:4190476-4190488	0	0.000	N
Chr1:4209173-4209573	174	104.748	24
Chr1:4216431-4216448	18	5.683	N
Chr1:4217585-4217601	4	1.111	N
Chr1:4219350-4219365	7	3.375	N
Chr1:4226769-4226784	0	0.000	N
Chr1:4229684-4229698	0	0.000	N
Chr1:4231212-4231226	10	10.000	N
Chr1:4232340-4232354	7	2.143	N
Chr1:4232913-4232928	2	1.500	N
Chr1:4236189-4236205	45	15.737	N
Chr1:4246206-4246220	1	0.200	N
Chr1:4264599-4264614	7	4.584	N
Chr1:4267005-4267229	38	2.535	N
Chr1:4279840-4279854	12	9.500	N
Chr1:4281216-4281231	4	0.900	N
Chr1:4285888-4285966	31096	2584.078	N
Chr1:4287798-4287814	4	1.516	N
Chr1:4293173-4293225	6	6.000	24
Chr1:4294100-4294186	171	171.000	24
Chr1:4294438-4294457	65	32.500	20
Chr1:4295277-4295297	4	0.850	21
Chr1:4295643-4295658	1	0.200	N
Chr1:4296035-4296183	5	2.167	21
Chr1:4299451-4299467	10	10.000	N
Chr1:4320193-4320208	2	0.148	N
Chr1:4324811-4324834	12	8.500	21
Chr1:4326432-4326561	9	8.083	N
Chr1:4329891-4330127	110	88.946	24
Chr1:4330420-4330435	1	0.111	N
Chr1:4330749-4330754	1	0.500	N
Chr1:4331113-4331867	70	67.431	24
Chr1:4332496-4332518	2	2.000	23
Chr1:4332761-4332881	1	1.000	23
Chr1:4333138-4333504	15	15.000	23
Chr1:4333762-4334449	68	49.667	24
Chr1:4352861-4352875	5	2.867	N
Chr1:4354445-4355426	85	53.950	21
Chr1:4360933-4360945	1	0.250	N
Chr1:4368861-4369105	66	63.393	21
Chr1:4380451-4380465	1	1.000	21
Chr1:4382741-4382750	3	0.550	N
Chr1:4386078-4386094	44	25.916	N
Chr1:4386954-4386971	5	4.200	N
Chr1:4392531-4393001	25	20.610	N
Chr1:4393404-4393781	14	13.500	N
Chr1:4405900-4406821	261	152.006	24
Chr1:4407049-4408903	128	27.456	24
Chr1:4409270-4409596	47	39.377	24
Chr1:4410811-4411174	110	20.801	24
Chr1:4415733-4416033	107	102.998	24
Chr1:4416674-4416685	1	0.500	N
Chr1:4428392-4428406	0	0.000	N
Chr1:4433430-4433445	0	0.000	N
Chr1:4439890-4440004	41	41.000	24
Chr1:4440214-4440278	11	2.936	N
Chr1:4447490-4447505	3	0.611	N
Chr1:4461558-4461574	8	1.286	N
Chr1:4467579-4467579	2	2.000	N
Chr1:4468025-4468083	6	6.000	N
Chr1:4476886-4476901	8	2.000	N
Chr1:4483097-4483110	16	2.150	N
Chr1:4484113-4484127	3	0.587	N
Chr1:4493797-4494131	17	17.000	24
Chr1:4502887-4502901	15	5.476	N
Chr1:4510292-4510306	8	2.000	N
Chr1:4512249-4512257	4	4.000	N
Chr1:4518568-4518585	15	10.666	N
Chr1:4522726-4522782	14	1.067	N
Chr1:4525130-4525421	98	78.135	24
Chr1:4540689-4540703	12	6.000	N
Chr1:4542506-4542522	5	3.500	N
Chr1:4545913-4545929	7	1.784	N
Chr1:4547548-4547702	8	8.000	21
Chr1:4565807-4565821	2	1.200	N
Chr1:4572713-4572727	2	0.833	N
Chr1:4573606-4573620	7	7.000	N
Chr1:4576416-4576506	28	6.933	N
Chr1:4577018-4577033	7	7.000	21
Chr1:4577263-4577554	24	22.500	21
Chr1:4577737-4577801	4	4.000	N
Chr1:4583002-4583448	108	26.849	24
Chr1:4596985-4597380	23	22.333	N
Chr1:4603953-4604036	138	19.430	N
Chr1:4608717-4608924	11	11.000	N
Chr1:4609141-4609176	3	2.333	N
Chr1:4609943-4609946	1	1.000	24
Chr1:4610208-4610413	8	5.555	N
Chr1:4617383-4617399	7	5.500	N
Chr1:4621161-4621531	41	41.000	24
Chr1:4638807-4638823	6	3.492	N
Chr1:4640815-4640828	3	0.310	N
Chr1:4642509-4642523	2	0.250	N
Chr1:4645651-4645666	14	7.734	N
Chr1:4658186-4658424	126	125.496	24
Chr1:4662964-4662983	6	1.916	N
Chr1:4682457-4683031	182	70.671	24
Chr1:4683571-4683719	11	3.333	24
Chr1:4683933-4683935	0	0.000	N
Chr1:4684479-4684646	10	2.543	N
Chr1:4685029-4685032	3	1.500	24
Chr1:4685259-4685272	4	1.333	23
Chr1:4685749-4686046	169	56.412	24
Chr1:4694082-4694087	8	1.674	N
Chr1:4697085-4697102	28	18.180	N
Chr1:4702847-4702861	14	2.800	N
Chr1:4705367-4705408	1	1.000	24
Chr1:4709635-4709724	152	38.623	N
Chr1:4712370-4712388	74	46.428	N
Chr1:4735771-4735785	3	0.667	N
Chr1:4738598-4738661	21	21.000	24
Chr1:4739219-4739490	18	14.900	N
Chr1:4741995-4742055	836	82.430	N
Chr1:4743095-4743150	854	83.607	N
Chr1:4746303-4746318	1	0.100	N
Chr1:4757411-4757426	117	83.339	N
Chr1:4761100-4761126	8	8.000	N
Chr1:4761483-4761499	3	3.000	N
Chr1:4768248-4768265	1	1.000	N
Chr1:4770232-4770638	61	29.591	24
Chr1:4773165-4773213	10	5.117	23
Chr1:4783653-4783670	3	1.583	N
Chr1:4785978-4786670	67	16.931	24
Chr1:4786963-4787240	20	11.272	24
Chr1:4808327-4808342	11	9.591	N
Chr1:4820385-4820517	15	15.000	21
Chr1:4823174-4823188	0	0.000	N
Chr1:4824031-4824047	5	4.200	N
Chr1:4834267-4834282	8	8.000	N
Chr1:4836774-4836791	9	4.646	N
Chr1:4842294-4842473	275	137.390	N
Chr1:4845891-4845905	1	0.500	N
Chr1:4860322-4860533	127	117.996	24
Chr1:4861817-4861833	8	1.772	N
Chr1:4865394-4865462	48	46.502	N
Chr1:4878210-4878227	41	28.618	N
Chr1:4885390-4885405	31	7.750	N
Chr1:4888637-4889002	12	7.166	N
Chr1:4892361-4892376	15	14.501	N
Chr1:4896476-4896786	73	54.786	24
Chr1:4898519-4898534	0	0.000	N
Chr1:4910582-4910596	9	1.500	N
Chr1:4913695-4913710	6	0.750	N
Chr1:4916463-4916484	40	14.212	N
Chr1:4920961-4921034	27	26.501	20
Chr1:4936016-4936031	7	7.000	N
Chr1:4947461-4947466	5	5.000	N
Chr1:4949602-4949616	1	0.143	N
Chr1:4959132-4959147	4	0.667	N
Chr1:4964056-4964070	14	6.209	N
Chr1:4966270-4967250	176	137.421	24
Chr1:4983592-4983605	10	10.000	N
Chr1:4985390-4985405	3	1.000	N
Chr1:4992757-4993160	167	166.499	24
Chr1:4995402-4995415	4	2.167	N
Chr1:5011664-5011678	13	13.000	N
Chr1:5025483-5025497	12	5.333	N
Chr1:5030247-5030354	1	1.000	N
Chr1:5032240-5032254	4	0.889	N
Chr1:5036301-5036316	1	0.167	N
Chr1:5037119-5037135	15	1.516	N
Chr1:5038552-5038572	5	5.000	N
Chr1:5043694-5043707	1	0.250	N
Chr1:5056020-5056293	515	497.026	24
Chr1:5062396-5062411	2	1.000	N
Chr1:5071330-5071346	3	0.726	N
Chr1:5075559-5075573	2	0.133	N
Chr1:5076222-5076236	10	10.000	N
Chr1:5081621-5081632	1	0.167	N
Chr1:5091815-5091906	0	0.000	N
Chr1:5098371-5098812	145	87.841	24
Chr1:5099104-5099738	62	27.150	24
Chr1:5100327-5100372	6	2.167	24
Chr1:5100590-5100977	54	27.081	24
Chr1:5101532-5102137	168	95.777	24
Chr1:5122855-5122869	4	4.000	N
Chr1:5124391-5124444	1658	1174.030	N
Chr1:5129143-5129157	1	0.100	N
Chr1:5131593-5131608	12	4.973	N
Chr1:5132670-5132729	27	26.501	N
Chr1:5133036-5133329	63	61.835	N
Chr1:5133587-5133594	8	7.334	N
Chr1:5135212-5135227	11	4.333	N
Chr1:5145176-5145192	27	16.057	N
Chr1:5145837-5145850	11	9.166	N
Chr1:5162002-5162017	5	2.500	N
Chr1:5162263-5162278	66	17.048	N
Chr1:5169993-5170005	4	2.583	N
Chr1:5170209-5170424	56	56.000	N
Chr1:5171821-5172077	438	435.985	24
Chr1:5185049-5185066	9	5.367	N
Chr1:5186128-5186143	7	0.531	N
Chr1:5189706-5189760	1705	1604.405	N
Chr1:5198560-5198774	20	16.586	24
Chr1:5207574-5207588	2	1.333	N
Chr1:5208370-5208384	2	0.667	N
Chr1:5208837-5208852	8	3.166	N
Chr1:5216234-5216249	22	5.500	N
Chr1:5223816-5223831	2	0.667	N
Chr1:5226801-5226818	82	28.192	N
Chr1:5231945-5231963	50	19.150	N
Chr1:5235013-5235036	5	5.000	23
Chr1:5235795-5235814	3	1.500	N
Chr1:5239410-5239425	5	1.250	N
Chr1:5243355-5243369	7	1.000	N
Chr1:5250106-5250120	16	11.714	N
Chr1:5260616-5260630	1	0.250	N
Chr1:5278478-5278500	6	6.000	N
Chr1:5278898-5278912	0	0.000	N
Chr1:5279910-5279925	36	6.595	N
Chr1:5285111-5285413	420	204.414	24
Chr1:5294065-5294075	2	0.667	N
Chr1:5294908-5294922	13	6.500	N
Chr1:5297873-5298180	3435	2969.558	N
Chr1:5301390-5301404	14	13.500	N
Chr1:5303334-5303349	2	0.333	N
Chr1:5309617-5309681	59	40.964	N
Chr1:5328406-5328420	9	6.000	N
Chr1:5329858-5329876	4	1.250	N
Chr1:5343214-5343229	3	2.333	N
Chr1:5350308-5350322	17	0.809	N
Chr1:5354451-5354505	9	9.000	24
Chr1:5355450-5355456	2	2.000	23
Chr1:5356793-5357100	98	91.003	24
Chr1:5359063-5359175	41	41.000	24
Chr1:5360151-5360166	1	1.000	N
Chr1:5364688-5364696	4	4.000	N
Chr1:5367080-5367090	11	3.584	N
Chr1:5369187-5369202	115	104.662	N
Chr1:5370037-5370052	25	23.392	N
Chr1:5378317-5378362	6	6.000	N
Chr1:5380907-5380960	365	12.556	N
Chr1:5381516-5381675	115	16.560	N
Chr1:5383624-5383638	3	1.476	N
Chr1:5389760-5389781	4	4.000	23
Chr1:5391407-5391622	109	89.958	24
Chr1:5392486-5392686	69	39.565	24
Chr1:5393019-5393033	0	0.000	N
Chr1:5399022-5399043	6	6.000	N
Chr1:5399352-5399376	2	2.000	N
Chr1:5399975-5399983	1	1.000	24
Chr1:5400526-5400772	8	8.000	N
Chr1:5401504-5401627	9	5.672	N
Chr1:5402207-5402207	2	2.000	N
Chr1:5402656-5402671	2	0.400	N
Chr1:5403576-5403644	9	9.000	N
Chr1:5404920-5404935	1	1.000	N
Chr1:5416662-5416679	41	12.210	N
Chr1:5419179-5419193	1	0.333	N
Chr1:5419647-5419661	8	2.250	N
Chr1:5431765-5431781	10	3.625	N
Chr1:5436914-5437172	63	30.347	24
Chr1:5437717-5437782	8	0.729	24
Chr1:5440429-5440445	6	1.208	N
Chr1:5442557-5442571	6	0.884	N
Chr1:5444527-5444542	2	1.143	N
Chr1:5446640-5447194	516	163.056	N
Chr1:5447451-5447694	21	19.251	N
Chr1:5449102-5449119	16	12.499	N
Chr1:5460401-5460417	2	1.250	N
Chr1:5465315-5465333	8	4.417	N
Chr1:5466246-5466263	68	53.196	N
Chr1:5467620-5467635	11	5.500	N
Chr1:5474921-5474935	1	0.500	N
Chr1:5480251-5480265	137	49.169	N
Chr1:5480861-5480874	2	1.200	N
Chr1:5490571-5490585	1	1.000	N
Chr1:5491144-5491154	2	1.500	N
Chr1:5493113-5493127	11	11.000	N
Chr1:5494808-5494823	14	3.671	N
Chr1:5495764-5495779	11	2.077	N
Chr1:5497355-5497374	2	1.000	20
Chr1:5518078-5518134	99	5.851	N
Chr1:5525588-5525602	3	2.500	N
Chr1:5531302-5531780	108	83.635	24
Chr1:5532214-5532228	0	0.000	N
Chr1:5540942-5540956	35	6.958	N
Chr1:5541194-5541209	3	3.000	N
Chr1:5542746-5542766	1	1.000	N
Chr1:5546394-5546409	17	10.166	N
Chr1:5556734-5556749	11	3.762	N
Chr1:5558290-5558305	5	2.750	N
Chr1:5560203-5560218	13	3.900	N
Chr1:5570130-5570147	36	30.834	N
Chr1:5580500-5580515	9	2.667	N
Chr1:5597367-5597382	136	132.002	N
Chr1:5599876-5599889	2	1.200	N
Chr1:5619475-5619543	553	184.978	N
Chr1:5633842-5633858	34	11.424	N
Chr1:5649939-5649956	4	3.000	N
Chr1:5657451-5657570	53	35.791	24
Chr1:5657870-5657983	26	6.123	23
Chr1:5658412-5658502	9	8.143	23
Chr1:5659137-5659243	439	294.349	24
Chr1:5661980-5661996	11	11.000	N
Chr1:5664602-5664616	7	3.037	N
Chr1:5675256-5675273	18	15.334	N
Chr1:5679263-5680790	170	43.061	24
Chr1:5681198-5681323	11	2.676	24
Chr1:5681562-5681888	84	31.836	24
Chr1:5686091-5686180	436	433.646	N
Chr1:5691694-5692175	134	94.296	24
Chr1:5692420-5692813	13	13.000	23
Chr1:5693062-5693914	37	35.590	24
Chr1:5694357-5694573	21	20.500	24
Chr1:5695432-5696039	61	53.332	N
Chr1:5696334-5696694	98	79.919	24
Chr1:5699971-5701263	158	30.131	24
Chr1:5701516-5702035	84	51.904	24
Chr1:5707144-5707162	24	8.906	N
Chr1:5711648-5711670	6	4.834	N
Chr1:5723553-5723567	2	1.333	N
Chr1:5724635-5724649	0	0.000	N
Chr1:5729619-5729634	2	0.500	N
Chr1:5741072-5741087	2	0.533	N
Chr1:5743724-5743739	4	0.800	N
Chr1:5754752-5754768	66	8.791	N
Chr1:5755408-5755422	12	3.590	N
Chr1:5758392-5758583	282	190.153	N
Chr1:5770391-5770405	2	1.250	N
Chr1:5773098-5773111	0	0.000	N
Chr1:5773369-5773384	123	99.003	N
Chr1:5774351-5774497	11	11.000	N
Chr1:5775545-5775555	3	2.500	N
Chr1:5776726-5776916	8	5.525	N
Chr1:5782932-5782946	1	1.000	N
Chr1:5785231-5785245	20	19.500	N
Chr1:5789210-5789224	2	2.000	N
Chr1:5791553-5791570	3	1.667	N
Chr1:5798901-5799517	137	103.764	24
Chr1:5811022-5811039	35	12.726	N
Chr1:5825687-5825702	1	0.143	N
Chr1:5827644-5827658	4	1.000	N
Chr1:5827907-5827922	23	11.500	N
Chr1:5833646-5833662	92	22.531	N
Chr1:5843865-5843973	50	44.930	N
Chr1:5844917-5844931	1	0.500	N
Chr1:5848560-5848574	2	0.667	N
Chr1:5859208-5859223	6	0.750	N
Chr1:5862953-5863496	49	17.689	24
Chr1:5866851-5867146	99	99.000	24
Chr1:5881650-5881665	66	11.834	N
Chr1:5888399-5888418	14	6.367	N
Chr1:5899029-5899802	145	74.951	24
Chr1:5911728-5911932	71	35.465	24
Chr1:5912247-5912263	1	0.500	23
Chr1:5912745-5912771	2	0.667	22
Chr1:5913847-5913901	9	4.500	24
Chr1:5914138-5914207	12	9.000	24
Chr1:5915578-5915594	3	3.000	N
Chr1:5916085-5916499	64	32.947	24
Chr1:5925855-5925869	11	11.000	N
Chr1:5931874-5931889	7	1.292	N
Chr1:5938616-5938635	641	540.683	N
Chr1:5955353-5955369	173	139.784	N
Chr1:5957667-5957684	171	131.653	N
Chr1:5958699-5959026	224	135.386	24
Chr1:5959319-5959629	17	9.500	24
Chr1:5965474-5965629	61	55.388	24
Chr1:5966067-5966432	10	4.261	23
Chr1:5966851-5966995	54	36.445	24
Chr1:5970775-5971177	180	145.224	24
Chr1:5974894-5975084	151	129.256	24
Chr1:5975485-5975714	46	45.499	24
Chr1:5982247-5982261	3	0.250	N
Chr1:5996692-5996708	25	12.200	N
Chr1:6004172-6004178	0	0.000	N
Chr1:6009484-6009828	34	30.501	24
Chr1:6010053-6010297	14	13.111	24
Chr1:6011242-6012053	31	31.000	24
Chr1:6013016-6013032	2	2.000	24
Chr1:6013329-6013329	0	0.000	N
Chr1:6013881-6014240	22	18.500	24
Chr1:6031482-6031494	4	3.250	N
Chr1:6036799-6036812	3	0.577	N
Chr1:6038757-6038834	263	246.273	N
Chr1:6041363-6041376	3	3.000	N
Chr1:6044002-6044016	9	1.917	N
Chr1:6047267-6047282	2	0.167	N
Chr1:6047533-6047546	3	2.500	N
Chr1:6067758-6067774	0	0.000	N
Chr1:6074813-6074953	18	8.570	24
Chr1:6075159-6075464	41	38.052	24
Chr1:6075820-6076018	178	11.089	N
Chr1:6078541-6078558	26	8.393	N
Chr1:6081599-6081613	16	5.750	N
Chr1:6096387-6096401	16	2.667	N
Chr1:6100053-6100056	1	0.143	N
Chr1:6102205-6102224	105	68.849	N
Chr1:6102696-6102847	29	23.725	24
Chr1:6103980-6103995	14	4.957	N
Chr1:6104777-6104791	14	1.166	N
Chr1:6106020-6106034	16	5.333	N
Chr1:6117393-6117409	560	144.648	N
Chr1:6117879-6117902	2	2.000	23
Chr1:6119477-6119503	4	4.000	N
Chr1:6126256-6126272	2	2.000	N
Chr1:6134635-6134785	6	1.104	N
Chr1:6140625-6141015	25	25.000	24
Chr1:6141351-6141678	52	50.300	24
Chr1:6150069-6150083	2	1.125	N
Chr1:6152797-6152810	4	1.543	N
Chr1:6156436-6157004	134	47.597	24
Chr1:6157243-6157522	18	13.754	24
Chr1:6157916-6158342	24	16.358	24
Chr1:6158549-6158860	236	105.917	24
Chr1:6159446-6159460	2	0.667	N
Chr1:6173399-6173604	73	72.504	24
Chr1:6179338-6179353	0	0.000	N
Chr1:6185421-6185437	7	1.613	N
Chr1:6194668-6194682	0	0.000	N
Chr1:6195072-6195091	2	1.000	21
Chr1:6195368-6195372	3	1.500	21
Chr1:6195713-6195733	3	1.500	21
Chr1:6197606-6198077	97	86.330	N
Chr1:6198381-6198434	6	6.000	24
Chr1:6200640-6200660	0	0.000	N
Chr1:6200935-6200955	5	2.500	21
Chr1:6201345-6201359	2	0.500	N
Chr1:6210894-6211982	314	129.462	24
Chr1:6217295-6217309	3	0.583	N
Chr1:6218690-6219128	46	12.103	24
Chr1:6219581-6219595	1	1.000	N
Chr1:6220622-6220880	46193	42968.729	21
Chr1:6222633-6222655	4	3.500	N
Chr1:6223068-6223082	28	28.000	N
Chr1:6224271-6224274	2	1.500	N
Chr1:6233871-6234264	101	53.853	24
Chr1:6234632-6234703	10	6.303	24
Chr1:6235010-6235083	55	41.058	24
Chr1:6235746-6235845	6	6.000	24
Chr1:6236116-6236220	4	4.000	24
Chr1:6236560-6236637	16	9.565	24
Chr1:6236946-6237047	9	4.167	23
Chr1:6237167-6237378	2	1.000	24
Chr1:6237562-6237761	33	21.433	24
Chr1:6247569-6247585	6	2.837	N
Chr1:6247939-6247953	16	4.750	N
Chr1:6251268-6251283	1	0.500	N
Chr1:6251972-6251993	10	10.000	22
Chr1:6261633-6261656	1	1.000	20
Chr1:6263255-6263358	71	66.002	24
Chr1:6268543-6268558	2	0.417	N
Chr1:6271590-6271605	2	0.500	N
Chr1:6273508-6273838	86	34.262	24
Chr1:6274073-6274200	19	5.193	24
Chr1:6274611-6275613	102	24.684	24
Chr1:6275884-6276599	108	54.454	24
Chr1:6293784-6293798	8	4.666	N
Chr1:6294481-6294496	1	0.250	N
Chr1:6302611-6303135	239	66.036	24
Chr1:6318330-6318429	10	10.000	21
Chr1:6325602-6325616	5	0.833	N
Chr1:6326651-6326665	8	3.000	N
Chr1:6331227-6331241	8	8.000	N
Chr1:6345476-6345491	1	1.000	N
Chr1:6345763-6345817	245	13.279	N
Chr1:6355484-6355498	2	0.105	N
Chr1:6367607-6367623	25	6.168	N
Chr1:6374162-6374175	9	1.897	N
Chr1:6377843-6377862	1	1.000	23
Chr1:6379459-6379484	2	2.000	24
Chr1:6384819-6384839	4	2.000	N
Chr1:6386624-6386638	1	0.250	N
Chr1:6399523-6399539	19	6.348	N
Chr1:6403089-6403652	42	23.831	24
Chr1:6403863-6403988	9	5.038	24
Chr1:6404537-6405071	105	71.526	24
Chr1:6408820-6408835	17	3.584	N
Chr1:6418007-6418024	9	8.000	N
Chr1:6418608-6418617	0	0.000	N
Chr1:6425348-6425361	9	6.834	N
Chr1:6425995-6426016	7	7.000	24
Chr1:6426273-6426439	142	128.169	24
Chr1:6454677-6454850	64	49.824	24
Chr1:6455330-6455330	3	0.809	21
Chr1:6455563-6456059	54	42.514	24
Chr1:6465796-6466371	495	373.279	N
Chr1:6470410-6471110	198	192.575	24
Chr1:6472806-6472819	4	4.000	24
Chr1:6473023-6473347	307	303.991	24
Chr1:6484694-6484754	22	22.000	23
Chr1:6485010-6485027	4	4.000	N
Chr1:6488655-6488851	449	337.558	N
Chr1:6491414-6491430	38	8.322	N
Chr1:6504644-6504658	0	0.000	N
Chr1:6513971-6513983	4	4.000	N
Chr1:6514444-6514549	15	8.059	24
Chr1:6515086-6515321	102	81.427	24
Chr1:6520917-6521149	7	7.000	21
Chr1:6523758-6523770	6	0.738	N
Chr1:6528447-6528461	5	0.778	N
Chr1:6529583-6529594	1	0.333	N
Chr1:6535222-6535236	0	0.000	N
Chr1:6538416-6538724	91	10.620	24
Chr1:6539934-6540249	14	6.551	24
Chr1:6540633-6540985	9	0.553	24
Chr1:6541270-6542409	128	31.245	24
Chr1:6542645-6543535	110	15.708	24
Chr1:6545528-6545543	14	4.515	N
Chr1:6553350-6553365	7	1.329	N
Chr1:6556573-6556643	2	1.333	N
Chr1:6573965-6574066	66	62.330	24
Chr1:6574509-6575419	143	111.569	24
Chr1:6586708-6586731	15	7.500	N
Chr1:6588051-6588453	47	46.041	24
Chr1:6588827-6588843	3	3.000	23
Chr1:6589119-6590108	191	160.249	24
Chr1:6590319-6590790	29	29.000	24
Chr1:6591269-6591336	3	3.000	23
Chr1:6591545-6591621	13	13.000	N
Chr1:6591858-6593657	310	296.515	24
Chr1:6594031-6594066	0	0.000	N
Chr1:6596809-6596824	2	0.253	N
Chr1:6600653-6600667	0	0.000	N
Chr1:6612179-6612193	0	0.000	N
Chr1:6615427-6615715	53	53.000	24
Chr1:6616445-6616461	226	66.919	N
Chr1:6618200-6618214	0	0.000	N
Chr1:6618456-6618470	4	0.786	N
Chr1:6635167-6635181	2	0.750	N
Chr1:6640419-6640459	8	1.121	N
Chr1:6640693-6641031	41	28.442	24
Chr1:6644683-6644697	57	56.333	N
Chr1:6652259-6652275	1	0.250	N
Chr1:6657130-6657667	174	119.973	24
Chr1:6657890-6657904	1	1.000	24
Chr1:6658347-6658367	5	1.533	23
Chr1:6658915-6658927	3	0.650	24
Chr1:6659255-6659272	0	0.000	N
