#Locus	Reads	Rep-total	DicerCall
Chr1:3582324-3582337	1	0.111	N
Chr1:3593475-3593486	2	0.361	N
Chr1:3597930-3597944	5	2.200	N
Chr1:3600635-3600650	1	0.200	N
Chr1:3602111-3602127	49	18.772	N
Chr1:3609478-3609494	16	8.558	N
Chr1:3610078-3610262	0	0.000	N
Chr1:3633428-3633442	0	0.000	N
Chr1:3644515-3644531	42	19.076	N
Chr1:3648858-3648873	21	3.704	N
Chr1:3655506-3655520	2	0.393	N
Chr1:3656195-3656208	3	0.833	N
Chr1:3664782-3664854	9	6.566	N
Chr1:3665498-3665512	3	2.200	N
Chr1:3676657-3676672	16	1.390	N
Chr1:3678773-3678848	58	18.502	N
Chr1:3681800-3681815	0	0.000	N
Chr1:3688379-3688393	0	0.000	N
Chr1:3702162-3702176	7	1.750	N
Chr1:3703533-3703547	3	1.000	N
Chr1:3704919-3704934	10	2.500	N
Chr1:3719134-3719150	0	0.000	N
Chr1:3726650-3726663	2	1.333	N
Chr1:3730255-3730341	12	4.000	23
Chr1:3731211-3731225	2	0.583	N
Chr1:3741948-3741958	4	0.850	N
Chr1:3760643-3760657	14	4.666	N
Chr1:3762109-3762314	10	7.750	24
Chr1:3762729-3763008	30	24.018	24
Chr1:3763739-3763755	6	6.000	N
Chr1:3770192-3770206	0	0.000	N
Chr1:3771036-3771376	31	27.237	23
Chr1:3771725-3771778	11	11.000	24
Chr1:3777572-3777582	1	1.000	N
Chr1:3777965-3778182	8	7.200	N
Chr1:3779154-3779171	0	0.000	N
Chr1:3779508-3779512	0	0.000	N
Chr1:3779954-3780012	1	1.000	N
Chr1:3780830-3781767	72	5.645	24
Chr1:3782408-3782642	4	0.490	24
Chr1:3783206-3783258	2	0.286	24
Chr1:3783678-3783684	1	0.167	20
Chr1:3783949-3783973	0	0.000	N
Chr1:3784832-3784854	0	0.000	N
Chr1:3785346-3785704	66	5.564	24
Chr1:3792580-3792595	0	0.000	N
Chr1:3798725-3798739	0	0.000	N
Chr1:3811222-3811236	0	0.000	N
Chr1:3817310-3817324	9	2.950	N
Chr1:3822831-3822845	7	2.917	N
Chr1:3825778-3826912	14	6.327	24
Chr1:3827172-3827357	5	4.072	23
Chr1:3827649-3827751	2	2.000	N
Chr1:3841817-3841831	7	2.909	N
Chr1:3855664-3855679	0	0.000	N
Chr1:3859213-3859228	6	0.848	N
Chr1:3872690-3872705	9	2.940	N
Chr1:3881529-3881597	97	10.825	N
Chr1:3888634-3888649	7	2.125	N
Chr1:3892131-3892428	23	17.167	24
Chr1:3892770-3892801	0	0.000	N
Chr1:3894123-3894500	4	3.333	N
Chr1:3898231-3898450	6	5.500	24
Chr1:3899746-3899755	0	0.000	N
Chr1:3900155-3900172	2	2.000	22
Chr1:3914253-3914267	33	6.600	N
Chr1:3914598-3914663	26	3.068	N
Chr1:3919981-3920214	52	52.000	24
Chr1:3925703-3925841	12	12.000	24
Chr1:3926159-3926174	0	0.000	N
Chr1:3926376-3926448	4	4.000	23
Chr1:3932284-3932306	0	0.000	N
Chr1:3933166-3933450	41	16.355	24
Chr1:3945944-3946404	9	8.032	N
Chr1:3955376-3955392	3	0.375	N
Chr1:3961358-3961459	56	30.682	22
Chr1:3963522-3963536	2	0.250	N
Chr1:3980040-3980433	63	42.953	24
Chr1:3980712-3980961	2	0.533	23
Chr1:3988101-3988124	3	1.500	24
Chr1:3988390-3988407	0	0.000	N
Chr1:3988838-3988852	2	0.583	21
Chr1:3997107-3997108	2	2.000	N
Chr1:4001909-4001933	8	7.500	N
Chr1:4003049-4003164	6	3.368	N
Chr1:4006867-4007021	26	7.504	N
Chr1:4007237-4007354	20	2.696	N
Chr1:4007767-4007781	13	3.000	N
Chr1:4011772-4011983	2	2.000	20
Chr1:4017306-4017335	4	2.250	N
Chr1:4017750-4017760	1	1.000	N
Chr1:4018160-4018383	4	4.000	N
Chr1:4018923-4018937	3	2.500	N
Chr1:4019652-4019857	3	3.000	N
Chr1:4020567-4020574	4	0.508	N
Chr1:4024700-4024714	2	1.125	N
Chr1:4025528-4025542	17	4.250	N
Chr1:4034798-4034816	31	9.418	N
Chr1:4036816-4036832	2	1.500	N
Chr1:4040270-4040284	9	2.091	N
Chr1:4058270-4058579	367	363.844	N
Chr1:4061405-4061581	16	15.501	24
Chr1:4065096-4065110	0	0.000	N
Chr1:4072975-4072989	0	0.000	N
Chr1:4076686-4076700	0	0.000	N
Chr1:4089924-4090533	54	50.998	N
Chr1:4093230-4093529	7	5.244	N
Chr1:4093994-4094009	0	0.000	N
Chr1:4094211-4094503	17	7.463	23
Chr1:4097081-4097095	41	8.565	N
Chr1:4099422-4099437	1	0.050	N
Chr1:4105391-4105404	2	0.400	N
Chr1:4108528-4108596	9	5.477	N
Chr1:4109013-4109166	12	2.825	N
Chr1:4110132-4111160	42	10.219	24
Chr1:4111667-4111727	1	0.028	23
Chr1:4111998-4112606	8	1.817	24
Chr1:4112903-4113047	3	2.500	24
Chr1:4118798-4118813	2	1.500	N
Chr1:4120364-4120382	86	20.700	N
Chr1:4123098-4123113	1	0.250	N
Chr1:4129572-4129586	8	4.734	N
Chr1:4137779-4137795	64	22.541	N
Chr1:4142403-4142419	1	1.000	22
Chr1:4147220-4147300	0	0.000	N
Chr1:4154083-4154101	0	0.000	N
Chr1:4161025-4161040	0	0.000	N
Chr1:4163531-4163547	30	4.377	N
Chr1:4176914-4176928	10	7.429	N
Chr1:4182108-4182325	110	110.000	N
Chr1:4183619-4183843	5	5.000	21
Chr1:4184417-4184577	2	1.000	21
Chr1:4185045-4185056	0	0.000	N
Chr1:4185284-4185330	0	0.000	N
Chr1:4190476-4190488	5	2.750	N
Chr1:4209173-4209573	38	19.559	24
Chr1:4216431-4216448	93	43.812	N
Chr1:4217585-4217601	22	6.739	N
Chr1:4219350-4219365	13	8.229	N
Chr1:4226769-4226784	1	0.167	N
Chr1:4229684-4229698	21	4.099	N
Chr1:4231212-4231226	3	3.000	N
Chr1:4232340-4232354	29	4.976	N
Chr1:4232913-4232928	0	0.000	N
Chr1:4236189-4236205	1	0.250	N
Chr1:4246206-4246220	13	7.617	N
Chr1:4264599-4264614	0	0.000	N
Chr1:4267005-4267229	37	2.716	N
Chr1:4279840-4279854	1	1.000	N
Chr1:4281216-4281231	2	0.667	N
Chr1:4285888-4285966	8329	691.307	N
Chr1:4287798-4287814	4	0.869	N
Chr1:4293173-4293225	6	6.000	24
Chr1:4294100-4294186	77	77.000	24
Chr1:4294438-4294457	23	11.500	20
Chr1:4295277-4295297	3	0.600	21
Chr1:4295643-4295658	14	10.805	N
Chr1:4296035-4296183	3	1.045	N
Chr1:4299451-4299467	0	0.000	N
Chr1:4320193-4320208	2	1.071	N
Chr1:4324811-4324834	9	6.000	21
Chr1:4326432-4326561	1	0.333	N
Chr1:4329891-4330127	21	15.740	24
Chr1:4330420-4330435	0	0.000	N
Chr1:4330749-4330754	0	0.000	N
Chr1:4331113-4331867	24	21.432	24
Chr1:4332496-4332518	0	0.000	N
Chr1:4332761-4332881	1	1.000	24
Chr1:4333138-4333504	5	4.333	24
Chr1:4333762-4334449	30	22.194	24
Chr1:4352861-4352875	6	2.666	N
Chr1:4354445-4355426	29	22.191	21
Chr1:4360933-4360945	6	4.750	N
Chr1:4368861-4369105	17	16.500	21
Chr1:4380451-4380465	16	6.450	N
Chr1:4382741-4382750	2	0.450	N
Chr1:4386078-4386094	2	1.250	N
Chr1:4386954-4386971	1	0.083	N
Chr1:4392531-4393001	69	62.818	N
Chr1:4393404-4393781	38	36.248	N
Chr1:4405900-4406821	32	20.093	24
Chr1:4407049-4408903	27	8.238	24
Chr1:4409270-4409596	10	8.450	23
Chr1:4410811-4411174	19	3.078	24
Chr1:4415733-4416033	30	29.001	24
Chr1:4416674-4416685	9	3.226	N
Chr1:4428392-4428406	0	0.000	N
Chr1:4433430-4433445	36	12.316	N
Chr1:4439890-4440004	14	14.000	24
Chr1:4440214-4440278	6	1.600	N
Chr1:4447490-4447505	1	0.250	N
Chr1:4461558-4461574	1	0.167	N
Chr1:4467579-4467579	12	3.500	N
Chr1:4468025-4468083	0	0.000	N
Chr1:4476886-4476901	29	9.666	N
Chr1:4483097-4483110	0	0.000	N
Chr1:4484113-4484127	11	0.910	N
Chr1:4493797-4494131	14	14.000	24
Chr1:4502887-4502901	2	0.381	N
Chr1:4510292-4510306	3	0.429	N
Chr1:4512249-4512257	2	2.000	N
Chr1:4518568-4518585	8	5.650	N
Chr1:4522726-4522782	22	1.188	N
Chr1:4525130-4525421	18	14.999	24
Chr1:4540689-4540703	0	0.000	N
Chr1:4542506-4542522	0	0.000	N
Chr1:4545913-4545929	12	2.800	N
Chr1:4547548-4547702	0	0.000	N
Chr1:4565807-4565821	0	0.000	N
Chr1:4572713-4572727	0	0.000	N
Chr1:4573606-4573620	0	0.000	N
Chr1:4576416-4576506	1	0.250	N
Chr1:4577018-4577033	0	0.000	N
Chr1:4577263-4577554	3	3.000	21
Chr1:4577737-4577801	1	1.000	N
Chr1:4583002-4583448	21	7.560	24
Chr1:4596985-4597380	12	12.000	24
Chr1:4603953-4604036	27	5.489	N
Chr1:4608717-4608924	14	9.258	N
Chr1:4609141-4609176	4	2.643	N
Chr1:4609943-4609946	2	2.000	N
Chr1:4610208-4610413	6	5.500	N
Chr1:4617383-4617399	0	0.000	N
Chr1:4621161-4621531	15	15.000	24
Chr1:4638807-4638823	6	4.202	N
Chr1:4640815-4640828	12	3.869	N
Chr1:4642509-4642523	1	0.125	N
Chr1:4645651-4645666	0	0.000	N
Chr1:4658186-4658424	30	29.334	24
Chr1:4662964-4662983	38	9.055	N
Chr1:4682457-4683031	43	15.974	24
Chr1:4683571-4683719	3	0.917	N
Chr1:4683933-4683935	1	0.500	23
Chr1:4684479-4684646	10	1.336	N
Chr1:4685029-4685032	1	0.200	N
Chr1:4685259-4685272	0	0.000	N
Chr1:4685749-4686046	43	14.168	24
Chr1:4694082-4694087	2	0.343	N
Chr1:4697085-4697102	1	0.333	N
Chr1:4702847-4702861	15	3.000	N
Chr1:4705367-4705408	0	0.000	N
Chr1:4709635-4709724	57	16.969	N
Chr1:4712370-4712388	1	1.000	N
Chr1:4735771-4735785	0	0.000	N
Chr1:4738598-4738661	6	5.083	24
Chr1:4739219-4739490	5	4.500	23
Chr1:4741995-4742055	376	36.284	N
Chr1:4743095-4743150	393	37.610	N
Chr1:4746303-4746318	1	0.100	N
Chr1:4757411-4757426	3	0.750	N
Chr1:4761100-4761126	3	3.000	N
Chr1:4761483-4761499	1	1.000	N
Chr1:4768248-4768265	19	3.034	N
Chr1:4770232-4770638	13	7.398	N
Chr1:4773165-4773213	4	4.000	24
Chr1:4783653-4783670	83	27.913	N
Chr1:4785978-4786670	14	2.765	24
Chr1:4786963-4787240	8	3.062	24
Chr1:4808327-4808342	0	0.000	N
Chr1:4820385-4820517	13	13.000	21
Chr1:4823174-4823188	24	16.934	N
Chr1:4824031-4824047	6	4.534	N
Chr1:4834267-4834282	0	0.000	N
Chr1:4836774-4836791	93	42.361	N
Chr1:4842294-4842473	170	48.722	N
Chr1:4845891-4845905	1	0.500	N
Chr1:4860322-4860533	23	22.000	24
Chr1:4861817-4861833	4	1.589	N
Chr1:4865394-4865462	0	0.000	N
Chr1:4878210-4878227	0	0.000	N
Chr1:4885390-4885405	13	3.208	N
Chr1:4888637-4889002	9	6.458	N
Chr1:4892361-4892376	8	6.000	N
Chr1:4896476-4896786	33	25.060	24
Chr1:4898519-4898534	19	4.649	N
Chr1:4910582-4910596	1	0.167	N
Chr1:4913695-4913710	3	0.375	N
Chr1:4916463-4916484	350	132.475	N
Chr1:4920961-4921034	0	0.000	N
Chr1:4936016-4936031	0	0.000	N
Chr1:4947461-4947466	0	0.000	N
Chr1:4949602-4949616	15	5.571	N
Chr1:4959132-4959147	3	0.500	N
Chr1:4964056-4964070	0	0.000	N
Chr1:4966270-4967250	42	31.235	24
Chr1:4983592-4983605	0	0.000	N
Chr1:4985390-4985405	4	1.000	N
Chr1:4992757-4993160	45	44.046	24
Chr1:4995402-4995415	1	0.083	N
Chr1:5011664-5011678	1	0.200	N
Chr1:5025483-5025497	4	2.000	N
Chr1:5030247-5030354	1	0.500	21
Chr1:5032240-5032254	1	0.111	N
Chr1:5036301-5036316	19	15.749	N
Chr1:5037119-5037135	4	0.933	N
Chr1:5038552-5038572	3	3.000	N
Chr1:5043694-5043707	10	4.417	N
Chr1:5056020-5056293	143	137.695	24
Chr1:5062396-5062411	3	2.500	N
Chr1:5071330-5071346	16	4.166	N
Chr1:5075559-5075573	1	0.067	N
Chr1:5076222-5076236	0	0.000	N
Chr1:5081621-5081632	10	1.971	N
Chr1:5091815-5091906	0	0.000	N
Chr1:5098371-5098812	49	27.494	24
Chr1:5099104-5099738	17	5.350	23
Chr1:5100327-5100372	0	0.000	N
Chr1:5100590-5100977	9	3.784	23
Chr1:5101532-5102137	47	31.142	24
Chr1:5122855-5122869	1	0.500	N
Chr1:5124391-5124444	91	62.490	N
Chr1:5129143-5129157	1	0.100	N
Chr1:5131593-5131608	0	0.000	N
Chr1:5132670-5132729	0	0.000	N
Chr1:5133036-5133329	1	0.333	N
Chr1:5133587-5133594	0	0.000	N
Chr1:5135212-5135227	0	0.000	N
Chr1:5145176-5145192	0	0.000	N
Chr1:5145837-5145850	0	0.000	N
Chr1:5162002-5162017	3	2.167	N
Chr1:5162263-5162278	21	6.250	N
Chr1:5169993-5170005	8	1.792	N
Chr1:5170209-5170424	37	37.000	N
Chr1:5171821-5172077	93	92.498	24
Chr1:5185049-5185066	20	7.310	N
Chr1:5186128-5186143	4	0.364	N
Chr1:5189706-5189760	811	759.988	N
Chr1:5198560-5198774	5	5.000	23
Chr1:5207574-5207588	5	3.000	N
Chr1:5208370-5208384	2	0.667	N
Chr1:5208837-5208852	2	0.533	N
Chr1:5216234-5216249	19	4.750	N
Chr1:5223816-5223831	15	4.043	N
Chr1:5226801-5226818	6	1.388	N
Chr1:5231945-5231963	31	10.084	N
Chr1:5235013-5235036	1	1.000	24
Chr1:5235795-5235814	5	2.500	N
Chr1:5239410-5239425	0	0.000	N
Chr1:5243355-5243369	0	0.000	N
Chr1:5250106-5250120	0	0.000	N
Chr1:5260616-5260630	4	1.750	N
Chr1:5278478-5278500	1	1.000	N
Chr1:5278898-5278912	1	0.143	N
Chr1:5279910-5279925	3	0.333	N
Chr1:5285111-5285413	106	48.082	24
Chr1:5294065-5294075	0	0.000	N
Chr1:5294908-5294922	5	2.500	N
Chr1:5297873-5298180	1625	1415.537	N
Chr1:5301390-5301404	0	0.000	N
Chr1:5303334-5303349	0	0.000	N
Chr1:5309617-5309681	35	10.185	N
Chr1:5328406-5328420	0	0.000	N
Chr1:5329858-5329876	27	9.150	N
Chr1:5343214-5343229	2	0.667	N
Chr1:5350308-5350322	0	0.000	N
Chr1:5354451-5354505	0	0.000	N
Chr1:5355450-5355456	0	0.000	N
Chr1:5356793-5357100	22	20.332	24
Chr1:5359063-5359175	16	15.501	24
Chr1:5360151-5360166	22	13.251	N
Chr1:5364688-5364696	1	1.000	N
Chr1:5367080-5367090	0	0.000	N
Chr1:5369187-5369202	0	0.000	N
Chr1:5370037-5370052	1	1.000	N
Chr1:5378317-5378362	5	5.000	24
Chr1:5380907-5380960	172	5.882	N
Chr1:5381516-5381675	7	1.792	N
Chr1:5383624-5383638	0	0.000	N
Chr1:5389760-5389781	1	1.000	24
Chr1:5391407-5391622	21	20.068	24
Chr1:5392486-5392686	20	10.066	24
Chr1:5393019-5393033	1	0.333	N
Chr1:5399022-5399043	1	1.000	24
Chr1:5399352-5399376	4	4.000	N
Chr1:5399975-5399983	1	1.000	23
Chr1:5400526-5400772	10	9.250	N
Chr1:5401504-5401627	11	9.300	N
Chr1:5402207-5402207	0	0.000	N
Chr1:5402656-5402671	1	0.200	N
Chr1:5403576-5403644	4	0.983	N
Chr1:5404920-5404935	1	1.000	N
Chr1:5416662-5416679	2	0.571	N
Chr1:5419179-5419193	15	4.999	N
Chr1:5419647-5419661	0	0.000	N
Chr1:5431765-5431781	20	6.602	N
Chr1:5436914-5437172	10	7.798	24
Chr1:5437717-5437782	5	0.545	24
Chr1:5440429-5440445	13	3.385	N
Chr1:5442557-5442571	3	1.154	N
Chr1:5444527-5444542	13	3.844	N
Chr1:5446640-5447194	278	163.825	N
Chr1:5447451-5447694	64	63.501	N
Chr1:5449102-5449119	0	0.000	N
Chr1:5460401-5460417	10	3.950	N
Chr1:5465315-5465333	2	1.071	N
Chr1:5466246-5466263	1	1.000	N
Chr1:5467620-5467635	7	4.000	N
Chr1:5474921-5474935	29	5.194	N
Chr1:5480251-5480265	3	3.000	N
Chr1:5480861-5480874	1	1.000	N
Chr1:5490571-5490585	1	0.111	N
Chr1:5491144-5491154	5	2.143	N
Chr1:5493113-5493127	46	32.177	N
Chr1:5494808-5494823	1	1.000	N
Chr1:5495764-5495779	1	0.200	N
Chr1:5497355-5497374	41	19.196	N
Chr1:5518078-5518134	55	3.240	N
Chr1:5525588-5525602	3	2.000	N
Chr1:5531302-5531780	17	14.399	24
Chr1:5532214-5532228	22	10.886	N
Chr1:5540942-5540956	0	0.000	N
Chr1:5541194-5541209	2	2.000	N
Chr1:5542746-5542766	3	3.000	N
Chr1:5546394-5546409	0	0.000	N
Chr1:5556734-5556749	4	1.033	N
Chr1:5558290-5558305	1	0.250	N
Chr1:5560203-5560218	0	0.000	N
Chr1:5570130-5570147	0	0.000	N
Chr1:5580500-5580515	5	1.160	N
Chr1:5597367-5597382	5	4.125	N
Chr1:5599876-5599889	6	1.625	N
Chr1:5619475-5619543	312	101.057	N
Chr1:5633842-5633858	1	0.500	N
Chr1:5649939-5649956	1	0.500	N
Chr1:5657451-5657570	9	5.333	23
Chr1:5657870-5657983	2	0.310	23
Chr1:5658412-5658502	2	1.250	24
Chr1:5659137-5659243	106	72.154	24
Chr1:5661980-5661996	0	0.000	N
Chr1:5664602-5664616	22	8.866	N
Chr1:5675256-5675273	0	0.000	N
Chr1:5679263-5680790	36	8.471	24
Chr1:5681198-5681323	3	1.500	24
Chr1:5681562-5681888	26	8.884	24
Chr1:5686091-5686180	196	187.160	N
Chr1:5691694-5692175	28	19.855	24
Chr1:5692420-5692813	8	8.000	24
Chr1:5693062-5693914	25	21.968	24
Chr1:5694357-5694573	7	7.000	24
Chr1:5695432-5696039	15	15.000	24
Chr1:5696334-5696694	30	24.249	24
Chr1:5699971-5701263	39	7.780	24
Chr1:5701516-5702035	9	3.072	N
Chr1:5707144-5707162	155	51.646	N
Chr1:5711648-5711670	1	1.000	N
Chr1:5723553-5723567	2	1.000	N
Chr1:5724635-5724649	3	0.231	N
Chr1:5729619-5729634	8	5.472	N
Chr1:5741072-5741087	4	1.333	N
Chr1:5743724-5743739	31	6.200	N
Chr1:5754752-5754768	130	17.264	N
Chr1:5755408-5755422	2	1.333	N
Chr1:5758392-5758583	197	76.239	N
Chr1:5770391-5770405	3	1.667	N
Chr1:5773098-5773111	18	4.768	N
Chr1:5773369-5773384	7	6.250	N
Chr1:5774351-5774497	4	4.000	N
Chr1:5775545-5775555	2	2.000	N
Chr1:5776726-5776916	12	5.208	N
Chr1:5782932-5782946	14	13.250	N
Chr1:5785231-5785245	0	0.000	N
Chr1:5789210-5789224	0	0.000	N
Chr1:5791553-5791570	33	13.665	N
Chr1:5798901-5799517	26	18.408	24
Chr1:5811022-5811039	0	0.000	N
Chr1:5825687-5825702	3	1.000	N
Chr1:5827644-5827658	53	19.334	N
Chr1:5827907-5827922	34	16.833	N
Chr1:5833646-5833662	289	59.794	N
Chr1:5843865-5843973	6	6.000	N
Chr1:5844917-5844931	20	10.500	N
Chr1:5848560-5848574	4	1.333	N
Chr1:5859208-5859223	69	9.812	N
Chr1:5862953-5863496	12	2.966	N
Chr1:5866851-5867146	31	30.501	24
Chr1:5881650-5881665	23	6.999	N
Chr1:5888399-5888418	114	94.141	N
Chr1:5899029-5899802	32	16.102	24
Chr1:5911728-5911932	22	9.929	24
Chr1:5912247-5912263	1	0.500	23
Chr1:5912745-5912771	0	0.000	N
Chr1:5913847-5913901	2	1.000	23
Chr1:5914138-5914207	2	1.500	24
Chr1:5915578-5915594	1	1.000	24
Chr1:5916085-5916499	14	9.766	N
Chr1:5925855-5925869	1	1.000	N
Chr1:5931874-5931889	10	2.958	N
Chr1:5938616-5938635	21	18.100	N
Chr1:5955353-5955369	7	4.833	N
Chr1:5957667-5957684	7	5.167	N
Chr1:5958699-5959026	48	30.749	24
Chr1:5959319-5959629	4	2.167	23
Chr1:5965474-5965629	13	10.386	24
Chr1:5966067-5966432	7	4.367	24
Chr1:5966851-5966995	11	9.148	23
Chr1:5970775-5971177	59	47.165	24
Chr1:5974894-5975084	41	37.999	24
Chr1:5975485-5975714	16	16.000	24
Chr1:5982247-5982261	0	0.000	N
Chr1:5996692-5996708	7	3.200	N
Chr1:6004172-6004178	4	2.625	N
Chr1:6009484-6009828	10	8.333	24
Chr1:6010053-6010297	6	5.200	23
Chr1:6011242-6012053	11	10.200	24
Chr1:6013016-6013032	0	0.000	N
Chr1:6013329-6013329	0	0.000	N
Chr1:6013881-6014240	3	2.143	N
Chr1:6031482-6031494	0	0.000	N
Chr1:6036799-6036812	3	1.410	N
Chr1:6038757-6038834	116	80.539	N
Chr1:6041363-6041376	3	0.338	N
Chr1:6044002-6044016	0	0.000	N
Chr1:6047267-6047282	0	0.000	N
Chr1:6047533-6047546	4	3.500	N
Chr1:6067758-6067774	24	5.791	N
Chr1:6074813-6074953	3	1.600	24
Chr1:6075159-6075464	6	5.200	24
Chr1:6075820-6076018	140	7.728	N
Chr1:6078541-6078558	33	10.999	N
Chr1:6081599-6081613	19	4.834	N
Chr1:6096387-6096401	0	0.000	N
Chr1:6100053-6100056	11	2.750	N
Chr1:6102205-6102224	2	1.250	N
Chr1:6102696-6102847	12	9.592	23
Chr1:6103980-6103995	52	16.598	N
Chr1:6104777-6104791	4	0.333	N
Chr1:6106020-6106034	24	7.999	N
Chr1:6117393-6117409	262	67.072	N
Chr1:6117879-6117902	0	0.000	N
Chr1:6119477-6119503	1	1.000	23
Chr1:6126256-6126272	1	1.000	N
Chr1:6134635-6134785	61	12.682	N
Chr1:6140625-6141015	6	6.000	24
Chr1:6141351-6141678	9	8.500	24
Chr1:6150069-6150083	1	1.000	N
Chr1:6152797-6152810	9	5.443	N
Chr1:6156436-6157004	31	8.286	24
Chr1:6157243-6157522	4	3.000	24
Chr1:6157916-6158342	2	1.500	20
Chr1:6158549-6158860	47	22.584	24
Chr1:6159446-6159460	2	0.667	N
Chr1:6173399-6173604	16	16.000	24
Chr1:6179338-6179353	0	0.000	N
Chr1:6185421-6185437	70	22.372	N
Chr1:6194668-6194682	13	3.080	N
Chr1:6195072-6195091	1	0.500	21
Chr1:6195368-6195372	0	0.000	N
Chr1:6195713-6195733	1	0.500	21
Chr1:6197606-6198077	20	20.000	24
Chr1:6198381-6198434	3	3.000	21
Chr1:6200640-6200660	2	1.000	N
Chr1:6200935-6200955	0	0.000	N
Chr1:6201345-6201359	18	4.322	N
Chr1:6210894-6211982	66	23.852	24
Chr1:6217295-6217309	10	4.758	N
Chr1:6218690-6219128	12	5.408	24
Chr1:6219581-6219595	19	7.250	N
Chr1:6220622-6220880	15581	14198.965	21
Chr1:6222633-6222655	4	4.000	N
Chr1:6223068-6223082	2	2.000	N
Chr1:6224271-6224274	0	0.000	N
Chr1:6233871-6234264	24	14.390	24
Chr1:6234632-6234703	3	1.333	24
Chr1:6235010-6235083	14	8.130	24
Chr1:6235746-6235845	1	1.000	24
Chr1:6236116-6236220	1	1.000	23
Chr1:6236560-6236637	2	1.100	N
Chr1:6236946-6237047	1	0.200	24
Chr1:6237167-6237378	5	3.750	24
Chr1:6237562-6237761	8	4.118	24
Chr1:6247569-6247585	29	12.519	N
Chr1:6247939-6247953	0	0.000	N
Chr1:6251268-6251283	2	2.000	N
Chr1:6251972-6251993	1	1.000	22
Chr1:6261633-6261656	0	0.000	N
Chr1:6263255-6263358	20	17.590	24
Chr1:6268543-6268558	1	1.000	24
Chr1:6271590-6271605	15	6.700	N
Chr1:6273508-6273838	24	8.026	24
Chr1:6274073-6274200	1	0.250	21
Chr1:6274611-6275613	21	4.717	24
Chr1:6275884-6276599	29	15.596	24
Chr1:6293784-6293798	0	0.000	N
Chr1:6294481-6294496	11	3.450	N
Chr1:6302611-6303135	54	16.173	24
Chr1:6318330-6318429	3	2.500	N
Chr1:6325602-6325616	10	1.667	N
Chr1:6326651-6326665	0	0.000	N
Chr1:6331227-6331241	0	0.000	N
Chr1:6345476-6345491	1	1.000	N
Chr1:6345763-6345817	137	6.782	N
Chr1:6355484-6355498	6	2.210	N
Chr1:6367607-6367623	9	2.583	N
Chr1:6374162-6374175	0	0.000	N
Chr1:6377843-6377862	4	4.000	N
Chr1:6379459-6379484	1	1.000	24
Chr1:6384819-6384839	10	6.000	N
Chr1:6386624-6386638	18	2.624	N
Chr1:6399523-6399539	1	0.125	N
Chr1:6403089-6403652	8	4.393	24
Chr1:6403863-6403988	0	0.000	N
Chr1:6404537-6405071	25	16.180	24
Chr1:6408820-6408835	20	6.316	N
Chr1:6418007-6418024	0	0.000	N
Chr1:6418608-6418617	16	6.000	N
Chr1:6425348-6425361	0	0.000	N
Chr1:6425995-6426016	0	0.000	N
Chr1:6426273-6426439	36	30.917	24
Chr1:6454677-6454850	19	13.376	23
Chr1:6455330-6455330	0	0.000	N
Chr1:6455563-6456059	13	11.033	24
Chr1:6465796-6466371	169	122.694	N
Chr1:6470410-6471110	58	56.202	24
Chr1:6472806-6472819	0	0.000	N
Chr1:6473023-6473347	60	59.502	24
Chr1:6484694-6484754	3	3.000	23
Chr1:6485010-6485027	1	1.000	N
Chr1:6488655-6488851	148	81.326	N
Chr1:6491414-6491430	33	5.643	N
Chr1:6504644-6504658	4	1.567	N
Chr1:6513971-6513983	0	0.000	N
Chr1:6514444-6514549	6	3.183	24
Chr1:6515086-6515321	21	20.076	24
Chr1:6520917-6521149	0	0.000	N
Chr1:6523758-6523770	0	0.000	N
Chr1:6528447-6528461	0	0.000	N
Chr1:6529583-6529594	2	0.292	N
Chr1:6535222-6535236	3	0.200	N
Chr1:6538416-6538724	27	5.362	24
Chr1:6539934-6540249	5	0.767	N
Chr1:6540633-6540985	1	0.077	24
Chr1:6541270-6542409	30	6.006	24
Chr1:6542645-6543535	23	1.380	24
Chr1:6545528-6545543	1	0.250	N
Chr1:6553350-6553365	14	2.653	N
Chr1:6556573-6556643	5	2.750	N
Chr1:6573965-6574066	12	11.500	24
Chr1:6574509-6575419	31	23.076	24
Chr1:6586708-6586731	3	1.500	N
Chr1:6588051-6588453	12	12.000	24
Chr1:6588827-6588843	0	0.000	N
Chr1:6589119-6590108	37	29.770	24
Chr1:6590319-6590790	8	8.000	24
Chr1:6591269-6591336	0	0.000	N
Chr1:6591545-6591621	4	4.000	24
Chr1:6591858-6593657	73	69.649	24
Chr1:6594031-6594066	0	0.000	N
Chr1:6596809-6596824	34	5.770	N
Chr1:6600653-6600667	50	8.000	N
Chr1:6612179-6612193	2	0.333	N
Chr1:6615427-6615715	15	15.000	24
Chr1:6616445-6616461	80	32.992	N
Chr1:6618200-6618214	16	3.589	N
Chr1:6618456-6618470	4	1.000	N
Chr1:6635167-6635181	1	0.500	N
Chr1:6640419-6640459	0	0.000	N
Chr1:6640693-6641031	12	11.500	24
Chr1:6644683-6644697	3	3.000	N
Chr1:6652259-6652275	0	0.000	N
Chr1:6657130-6657667	44	29.401	24
Chr1:6657890-6657904	0	0.000	N
Chr1:6658347-6658367	0	0.000	N
Chr1:6658915-6658927	0	0.000	N
Chr1:6659255-6659272	0	0.000	N
Chr1:6659977-6660012	4	1.000	24
