#Locus	Reads	Rep-total	DicerCall
Chr1:3573038-3573180	1	0.200	N
Chr1:3582324-3582337	1	0.111	N
Chr1:3593475-3593486	2	0.292	N
Chr1:3597930-3597944	3	0.900	N
Chr1:3600635-3600650	1	0.200	N
Chr1:3602111-3602127	4	1.533	N
Chr1:3609478-3609494	3	2.200	N
Chr1:3610078-3610262	12	12.000	N
Chr1:3633428-3633442	9	8.200	N
Chr1:3644515-3644531	19	9.500	N
Chr1:3648858-3648873	1	0.111	N
Chr1:3655506-3655520	5	1.000	N
Chr1:3656195-3656208	2	0.417	N
Chr1:3664782-3664854	9	7.500	N
Chr1:3665498-3665512	3	0.378	N
Chr1:3676657-3676672	59	5.340	N
Chr1:3678773-3678848	75	18.682	N
Chr1:3681800-3681815	11	4.496	N
Chr1:3688379-3688393	3	0.200	N
Chr1:3702162-3702176	4	1.750	N
Chr1:3703533-3703547	12	5.000	N
Chr1:3704919-3704934	5	2.750	N
Chr1:3719134-3719150	12	10.834	N
Chr1:3726650-3726663	3	0.511	N
Chr1:3730255-3730341	87	28.997	24
Chr1:3731211-3731225	0	0.000	N
Chr1:3741948-3741958	2	0.333	N
Chr1:3760643-3760657	2	1.200	N
Chr1:3762109-3762314	39	21.450	24
Chr1:3762729-3763008	116	92.255	24
Chr1:3763739-3763755	31	30.501	N
Chr1:3770192-3770206	5	5.000	24
Chr1:3771036-3771376	125	110.487	23
Chr1:3771725-3771778	45	41.108	24
Chr1:3777572-3777582	4	4.000	N
Chr1:3777965-3778182	20	20.000	N
Chr1:3779154-3779171	7	6.200	N
Chr1:3779508-3779512	3	3.000	N
Chr1:3779954-3780012	15	14.501	N
Chr1:3780830-3781767	383	30.640	24
Chr1:3782408-3782642	19	1.824	N
Chr1:3783206-3783258	9	1.286	24
Chr1:3783678-3783684	0	0.000	N
Chr1:3783949-3783973	6	2.643	24
Chr1:3784832-3784854	1	0.167	N
Chr1:3785346-3785704	320	23.456	24
Chr1:3792580-3792595	22	15.143	N
Chr1:3798725-3798739	6	1.500	N
Chr1:3811222-3811236	2	1.056	N
Chr1:3817310-3817324	5	1.500	N
Chr1:3822831-3822845	5	1.666	N
Chr1:3825778-3826912	94	43.409	24
Chr1:3827172-3827357	25	23.113	24
Chr1:3827649-3827751	6	6.000	24
Chr1:3841817-3841831	21	9.280	N
Chr1:3855664-3855679	0	0.000	N
Chr1:3859213-3859228	7	0.864	N
Chr1:3872690-3872705	13	1.956	N
Chr1:3881529-3881597	112	19.186	N
Chr1:3888634-3888649	1	0.333	N
Chr1:3892131-3892428	172	125.646	24
Chr1:3892770-3892801	5	1.666	24
Chr1:3894123-3894500	23	20.668	24
Chr1:3898231-3898450	36	33.001	24
Chr1:3899746-3899755	3	1.500	N
Chr1:3900155-3900172	0	0.000	N
Chr1:3914253-3914267	25	6.505	N
Chr1:3914598-3914663	24	9.348	N
Chr1:3919981-3920214	306	305.510	24
Chr1:3925703-3925841	60	60.000	24
Chr1:3926159-3926174	2	1.500	23
Chr1:3926376-3926448	37	36.001	24
Chr1:3932284-3932306	4	2.367	N
Chr1:3933166-3933450	170	80.206	24
Chr1:3945944-3946404	19	18.031	21
Chr1:3955376-3955392	2	0.250	N
Chr1:3961358-3961459	128	71.501	21
Chr1:3963522-3963536	12	1.892	N
Chr1:3980040-3980433	233	166.385	24
Chr1:3980712-3980961	81	36.134	24
Chr1:3988101-3988124	9	4.500	24
Chr1:3988390-3988407	3	1.500	24
Chr1:3988838-3988852	3	2.500	24
Chr1:3997107-3997108	4	3.333	N
Chr1:4001909-4001933	4	4.000	N
Chr1:4003049-4003164	8	7.059	N
Chr1:4006867-4007021	40	18.020	N
Chr1:4007237-4007354	26	5.873	N
Chr1:4007767-4007781	1	1.000	N
Chr1:4011772-4011983	5	5.000	N
Chr1:4017306-4017335	14	13.500	N
Chr1:4017750-4017760	6	5.500	N
Chr1:4018160-4018383	18	17.500	N
Chr1:4018923-4018937	9	8.333	N
Chr1:4019652-4019857	36	36.000	N
Chr1:4020567-4020574	3	0.841	N
Chr1:4024700-4024714	5	1.958	N
Chr1:4025528-4025542	98	24.500	N
Chr1:4034798-4034816	40	11.332	N
Chr1:4036816-4036832	59	23.128	N
Chr1:4040270-4040284	24	7.066	N
Chr1:4058270-4058579	1378	1373.590	N
Chr1:4061405-4061581	25	24.333	24
Chr1:4065096-4065110	1	1.000	N
Chr1:4072975-4072989	7	1.750	N
Chr1:4076686-4076700	32	12.499	N
Chr1:4089924-4090533	13	12.200	N
Chr1:4093230-4093529	39	23.166	24
Chr1:4093994-4094009	2	0.068	23
Chr1:4094211-4094503	137	82.419	24
Chr1:4097081-4097095	2	0.283	N
Chr1:4099422-4099437	4	2.000	N
Chr1:4105391-4105404	7	4.600	N
Chr1:4108528-4108596	143	60.560	N
Chr1:4109013-4109166	6	3.400	N
Chr1:4110132-4111160	266	62.723	24
Chr1:4111667-4111727	1	0.333	24
Chr1:4111998-4112606	54	18.938	24
Chr1:4112903-4113047	35	30.317	24
Chr1:4118798-4118813	7	3.500	N
Chr1:4120364-4120382	4	1.333	N
Chr1:4123098-4123113	12	5.000	N
Chr1:4129572-4129586	5	0.932	N
Chr1:4137779-4137795	3	2.333	N
Chr1:4142403-4142419	1	0.500	N
Chr1:4147220-4147300	13	9.643	N
Chr1:4154083-4154101	7	5.400	N
Chr1:4161025-4161040	11	5.824	N
Chr1:4163531-4163547	74	7.400	N
Chr1:4176914-4176928	5	3.643	N
Chr1:4182108-4182325	387	386.497	N
Chr1:4183619-4183843	1	1.000	21
Chr1:4184417-4184577	3	1.750	21
Chr1:4185045-4185056	1	0.500	21
Chr1:4185284-4185330	11	3.584	21
Chr1:4190476-4190488	2	1.500	N
Chr1:4209173-4209573	281	170.314	24
Chr1:4216431-4216448	14	5.667	N
Chr1:4217585-4217601	4	1.036	N
Chr1:4219350-4219365	8	5.313	N
Chr1:4226769-4226784	3	0.500	N
Chr1:4229684-4229698	1	0.167	N
Chr1:4231212-4231226	5	5.000	N
Chr1:4232340-4232354	2	0.258	N
Chr1:4232913-4232928	6	4.125	N
Chr1:4236189-4236205	17	5.806	N
Chr1:4246206-4246220	2	2.000	N
Chr1:4264599-4264614	72	59.609	N
Chr1:4267005-4267229	45	2.983	N
Chr1:4279840-4279854	6	4.834	N
Chr1:4281216-4281231	1	0.333	N
Chr1:4285888-4285966	61518	5112.146	N
Chr1:4287798-4287814	3	0.726	N
Chr1:4293173-4293225	45	45.000	24
Chr1:4294100-4294186	221	219.696	24
Chr1:4294438-4294457	61	29.811	20
Chr1:4295277-4295297	2	0.700	21
Chr1:4295643-4295658	2	1.200	N
Chr1:4296035-4296183	5	1.750	21
Chr1:4299451-4299467	5	4.500	N
Chr1:4320193-4320208	11	2.665	N
Chr1:4324811-4324834	14	10.500	21
Chr1:4326432-4326561	6	5.091	N
Chr1:4329891-4330127	140	114.548	24
Chr1:4330420-4330435	2	2.000	24
Chr1:4330749-4330754	3	3.000	24
Chr1:4331113-4331867	95	92.046	24
Chr1:4332496-4332518	2	2.000	24
Chr1:4332761-4332881	4	4.000	23
Chr1:4333138-4333504	13	12.500	24
Chr1:4333762-4334449	119	97.485	24
Chr1:4352861-4352875	6	2.444	N
Chr1:4354445-4355426	90	57.771	21
Chr1:4360933-4360945	1	0.250	N
Chr1:4368861-4369105	78	76.198	21
Chr1:4380451-4380465	1	0.200	N
Chr1:4382741-4382750	2	0.300	N
Chr1:4386078-4386094	10	4.679	N
Chr1:4386954-4386971	3	1.200	N
Chr1:4392531-4393001	19	16.834	N
Chr1:4393404-4393781	21	20.334	N
Chr1:4405900-4406821	359	213.749	24
Chr1:4407049-4408903	193	51.666	24
Chr1:4409270-4409596	63	49.965	24
Chr1:4410811-4411174	135	24.745	24
Chr1:4415733-4416033	113	108.005	24
Chr1:4416674-4416685	1	0.143	N
Chr1:4428392-4428406	1	0.333	N
Chr1:4433430-4433445	0	0.000	N
Chr1:4439890-4440004	63	62.042	24
Chr1:4440214-4440278	16	5.786	N
Chr1:4447490-4447505	0	0.000	N
Chr1:4461558-4461574	2	0.367	N
Chr1:4467579-4467579	1	1.000	N
Chr1:4468025-4468083	10	10.000	N
Chr1:4476886-4476901	4	1.000	N
Chr1:4483097-4483110	7	0.850	N
Chr1:4484113-4484127	4	0.754	N
Chr1:4493797-4494131	17	17.000	24
Chr1:4502887-4502901	2	0.667	N
Chr1:4510292-4510306	9	1.286	N
Chr1:4512249-4512257	5	5.000	N
Chr1:4518568-4518585	15	9.600	N
Chr1:4522726-4522782	10	0.749	N
Chr1:4525130-4525421	112	85.210	24
Chr1:4540689-4540703	4	2.500	N
Chr1:4542506-4542522	8	6.000	N
Chr1:4545913-4545929	7	1.824	N
Chr1:4547548-4547702	1	1.000	N
Chr1:4565807-4565821	29	15.500	N
Chr1:4572713-4572727	3	1.333	N
Chr1:4573606-4573620	51	50.500	N
Chr1:4576416-4576506	6	1.466	N
Chr1:4577018-4577033	4	4.000	21
Chr1:4577263-4577554	29	28.501	N
Chr1:4577737-4577801	7	7.000	N
Chr1:4583002-4583448	122	38.759	24
Chr1:4596985-4597380	54	51.073	N
Chr1:4603953-4604036	275	33.358	N
Chr1:4608717-4608924	14	14.000	N
Chr1:4609141-4609176	10	6.643	N
Chr1:4609943-4609946	5	5.000	N
Chr1:4610208-4610413	4	4.000	N
Chr1:4617383-4617399	3	2.167	N
Chr1:4621161-4621531	57	57.000	24
Chr1:4638807-4638823	16	9.216	N
Chr1:4640815-4640828	2	0.417	N
Chr1:4642509-4642523	1	0.125	N
Chr1:4645651-4645666	11	7.800	N
Chr1:4658186-4658424	133	129.143	24
Chr1:4662964-4662983	7	2.750	N
Chr1:4682457-4683031	219	85.322	24
Chr1:4683571-4683719	17	5.416	24
Chr1:4683933-4683935	4	1.611	N
Chr1:4684479-4684646	15	3.910	N
Chr1:4685029-4685032	1	0.500	21
Chr1:4685259-4685272	4	1.333	24
Chr1:4685749-4686046	251	83.583	24
Chr1:4694082-4694087	5	2.343	N
Chr1:4697085-4697102	26	12.301	N
Chr1:4702847-4702861	27	5.400	N
Chr1:4705367-4705408	9	9.000	24
Chr1:4709635-4709724	200	51.940	N
Chr1:4712370-4712388	28	9.282	N
Chr1:4735771-4735785	1	1.000	N
Chr1:4738598-4738661	26	26.000	24
Chr1:4739219-4739490	15	14.100	24
Chr1:4741995-4742055	795	79.341	N
Chr1:4743095-4743150	865	85.635	N
Chr1:4746303-4746318	5	0.500	N
Chr1:4757411-4757426	56	36.501	N
Chr1:4761100-4761126	12	12.000	N
Chr1:4761483-4761499	7	6.500	N
Chr1:4768248-4768265	7	1.103	N
Chr1:4770232-4770638	86	40.601	24
Chr1:4773165-4773213	20	14.984	23
Chr1:4783653-4783670	0	0.000	N
Chr1:4785978-4786670	126	35.419	24
Chr1:4786963-4787240	37	14.800	24
Chr1:4808327-4808342	10	9.000	N
Chr1:4820385-4820517	31	31.000	21
Chr1:4823174-4823188	0	0.000	N
Chr1:4824031-4824047	5	4.333	N
Chr1:4834267-4834282	9	9.000	N
Chr1:4836774-4836791	8	7.334	N
Chr1:4842294-4842473	203	75.008	N
Chr1:4845891-4845905	3	2.000	N
Chr1:4860322-4860533	166	154.496	24
Chr1:4861817-4861833	21	10.830	N
Chr1:4865394-4865462	24	18.466	N
Chr1:4878210-4878227	21	18.167	N
Chr1:4885390-4885405	13	3.250	N
Chr1:4888637-4889002	18	11.333	N
Chr1:4892361-4892376	15	8.676	N
Chr1:4896476-4896786	101	81.527	24
Chr1:4898519-4898534	0	0.000	N
Chr1:4910582-4910596	6	0.979	N
Chr1:4913695-4913710	4	0.500	N
Chr1:4916463-4916484	79	28.069	N
Chr1:4920961-4921034	24	24.000	20
Chr1:4936016-4936031	10	9.500	N
Chr1:4947461-4947466	8	7.000	N
Chr1:4949602-4949616	1	0.143	N
Chr1:4959132-4959147	3	0.500	N
Chr1:4964056-4964070	5	2.500	N
Chr1:4966270-4967250	287	194.586	24
Chr1:4983592-4983605	3	3.000	N
Chr1:4985390-4985405	9	2.050	N
Chr1:4992757-4993160	287	282.982	24
Chr1:4995402-4995415	1	0.250	N
Chr1:5011664-5011678	5	5.000	N
Chr1:5025483-5025497	12	5.333	N
Chr1:5030247-5030354	0	0.000	N
Chr1:5032240-5032254	0	0.000	N
Chr1:5036301-5036316	2	0.333	N
Chr1:5037119-5037135	3	0.100	N
Chr1:5038552-5038572	5	5.000	N
Chr1:5043694-5043707	1	0.167	N
Chr1:5056020-5056293	660	637.098	24
Chr1:5062396-5062411	11	8.667	N
Chr1:5071330-5071346	3	0.750	N
Chr1:5075559-5075573	1	0.067	N
Chr1:5076222-5076236	4	4.000	N
Chr1:5081621-5081632	3	0.500	N
Chr1:5091815-5091906	0	0.000	N
Chr1:5098371-5098812	188	116.109	24
Chr1:5099104-5099738	80	33.816	24
Chr1:5100327-5100372	7	2.667	24
Chr1:5100590-5100977	72	33.386	24
Chr1:5101532-5102137	220	133.122	24
Chr1:5122855-5122869	2	2.000	N
Chr1:5124391-5124444	1178	835.438	N
Chr1:5129143-5129157	1	0.100	N
Chr1:5131593-5131608	10	4.444	N
Chr1:5132670-5132729	19	17.833	N
Chr1:5133036-5133329	54	53.498	N
Chr1:5133587-5133594	5	5.000	N
Chr1:5135212-5135227	10	2.944	N
Chr1:5145176-5145192	11	6.112	N
Chr1:5145837-5145850	2	2.000	N
Chr1:5162002-5162017	2	1.167	N
Chr1:5162263-5162278	48	12.250	N
Chr1:5169993-5170005	1	0.250	N
Chr1:5170209-5170424	57	56.498	N
Chr1:5171821-5172077	696	690.502	24
Chr1:5185049-5185066	8	2.366	N
Chr1:5186128-5186143	19	1.606	N
Chr1:5189706-5189760	1726	1631.760	N
Chr1:5198560-5198774	46	39.344	24
Chr1:5207574-5207588	2	0.667	N
Chr1:5208370-5208384	3	1.000	N
Chr1:5208837-5208852	2	1.200	N
Chr1:5216234-5216249	19	4.750	N
Chr1:5223816-5223831	5	1.083	N
Chr1:5226801-5226818	23	6.868	N
Chr1:5231945-5231963	49	15.077	N
Chr1:5235013-5235036	1	1.000	23
Chr1:5235795-5235814	8	4.000	N
Chr1:5239410-5239425	3	1.000	N
Chr1:5243355-5243369	3	0.619	N
Chr1:5250106-5250120	7	5.286	N
Chr1:5260616-5260630	2	0.500	N
Chr1:5278478-5278500	8	8.000	N
Chr1:5278898-5278912	3	0.429	N
Chr1:5279910-5279925	16	2.552	N
Chr1:5285111-5285413	635	327.533	24
Chr1:5294065-5294075	1	0.333	N
Chr1:5294908-5294922	16	8.000	N
Chr1:5297873-5298180	5941	5258.379	N
Chr1:5301390-5301404	15	15.000	N
Chr1:5303334-5303349	40	11.668	N
Chr1:5309617-5309681	74	56.514	N
Chr1:5328406-5328420	9	6.167	N
Chr1:5329858-5329876	5	1.417	N
Chr1:5343214-5343229	3	2.500	N
Chr1:5350308-5350322	8	0.381	N
Chr1:5354451-5354505	17	14.333	24
Chr1:5355450-5355456	1	1.000	23
Chr1:5356793-5357100	111	106.371	24
Chr1:5359063-5359175	56	55.502	24
Chr1:5360151-5360166	1	1.000	N
Chr1:5364688-5364696	5	3.424	N
Chr1:5367080-5367090	11	3.000	N
Chr1:5369187-5369202	39	35.084	N
Chr1:5370037-5370052	7	6.200	N
Chr1:5378317-5378362	15	15.000	24
Chr1:5380907-5380960	674	23.253	N
Chr1:5381516-5381675	58	9.292	N
Chr1:5383624-5383638	28	13.373	N
Chr1:5389760-5389781	1	1.000	24
Chr1:5391407-5391622	158	136.638	24
Chr1:5392486-5392686	98	45.384	24
Chr1:5393019-5393033	1	0.333	N
Chr1:5399022-5399043	3	3.000	N
Chr1:5399352-5399376	9	9.000	N
Chr1:5399975-5399983	2	2.000	N
Chr1:5400526-5400772	5	5.000	N
Chr1:5401504-5401627	10	8.311	N
Chr1:5402207-5402207	2	1.333	N
Chr1:5402656-5402671	5	0.734	N
Chr1:5403576-5403644	3	2.200	N
Chr1:5404920-5404935	14	12.200	N
Chr1:5416662-5416679	17	5.188	N
Chr1:5419179-5419193	2	0.333	N
Chr1:5419647-5419661	10	4.083	N
Chr1:5431765-5431781	7	4.542	N
Chr1:5436914-5437172	89	57.521	24
Chr1:5437717-5437782	8	0.911	24
Chr1:5440429-5440445	3	1.283	N
Chr1:5442557-5442571	4	0.731	N
Chr1:5444527-5444542	9	3.338	N
Chr1:5446640-5447194	283	120.898	N
Chr1:5447451-5447694	29	29.000	N
Chr1:5449102-5449119	3	2.000	N
Chr1:5460401-5460417	6	2.200	N
Chr1:5465315-5465333	6	5.333	N
Chr1:5466246-5466263	24	15.262	N
Chr1:5467620-5467635	4	2.000	N
Chr1:5474921-5474935	0	0.000	N
Chr1:5480251-5480265	66	22.664	N
Chr1:5480861-5480874	2	0.533	N
Chr1:5490571-5490585	4	1.222	N
Chr1:5491144-5491154	2	2.000	N
Chr1:5493113-5493127	3	3.000	N
Chr1:5494808-5494823	2	1.333	N
Chr1:5495764-5495779	5	1.000	N
Chr1:5497355-5497374	0	0.000	N
Chr1:5518078-5518134	152	9.044	N
Chr1:5525588-5525602	6	2.700	N
Chr1:5531302-5531780	135	101.628	24
Chr1:5532214-5532228	0	0.000	N
Chr1:5540942-5540956	9	2.777	N
Chr1:5541194-5541209	2	2.000	N
Chr1:5542746-5542766	14	14.000	N
Chr1:5546394-5546409	11	6.533	N
Chr1:5556734-5556749	6	2.584	N
Chr1:5558290-5558305	23	16.250	N
Chr1:5560203-5560218	7	1.567	N
Chr1:5570130-5570147	17	15.251	N
Chr1:5580500-5580515	9	2.667	N
Chr1:5597367-5597382	46	46.000	N
Chr1:5599876-5599889	1	0.200	N
Chr1:5619475-5619543	645	214.850	N
Chr1:5633842-5633858	20	7.166	N
Chr1:5649939-5649956	4	3.500	N
Chr1:5657451-5657570	72	49.982	24
Chr1:5657870-5657983	50	11.945	23
Chr1:5658412-5658502	3	3.000	24
Chr1:5659137-5659243	621	407.624	24
Chr1:5661980-5661996	2	2.000	N
Chr1:5664602-5664616	2	0.537	N
Chr1:5675256-5675273	23	19.534	N
Chr1:5679263-5680790	210	52.878	24
Chr1:5681198-5681323	13	4.083	23
Chr1:5681562-5681888	117	41.687	24
Chr1:5686091-5686180	485	481.605	N
Chr1:5691694-5692175	126	85.315	24
Chr1:5692420-5692813	14	14.000	24
Chr1:5693062-5693914	68	59.520	24
Chr1:5694357-5694573	23	22.501	24
Chr1:5695432-5696039	60	58.668	24
Chr1:5696334-5696694	117	91.751	24
Chr1:5699971-5701263	169	28.967	24
Chr1:5701516-5702035	98	56.468	24
Chr1:5707144-5707162	16	6.357	N
Chr1:5711648-5711670	7	6.500	N
Chr1:5723553-5723567	4	1.667	N
Chr1:5724635-5724649	1	0.077	N
Chr1:5729619-5729634	1	0.500	N
Chr1:5741072-5741087	1	0.333	N
Chr1:5743724-5743739	2	0.400	N
Chr1:5754752-5754768	145	18.357	N
Chr1:5755408-5755422	3	1.667	N
Chr1:5758392-5758583	264	145.490	N
Chr1:5770391-5770405	2	1.250	N
Chr1:5773098-5773111	1	0.200	N
Chr1:5773369-5773384	46	33.249	N
Chr1:5774351-5774497	5	5.000	N
Chr1:5775545-5775555	4	3.500	N
Chr1:5776726-5776916	17	11.176	N
Chr1:5782932-5782946	0	0.000	N
Chr1:5785231-5785245	7	7.000	N
Chr1:5789210-5789224	8	8.000	N
Chr1:5791553-5791570	5	3.666	N
Chr1:5798901-5799517	169	118.351	24
Chr1:5811022-5811039	537	197.186	N
Chr1:5825687-5825702	2	0.533	N
Chr1:5827644-5827658	2	0.500	N
Chr1:5827907-5827922	12	6.000	N
Chr1:5833646-5833662	153	33.140	N
Chr1:5843865-5843973	43	40.644	N
Chr1:5844917-5844931	1	0.500	N
Chr1:5848560-5848574	4	1.167	N
Chr1:5859208-5859223	3	0.375	N
Chr1:5862953-5863496	65	24.824	24
Chr1:5866851-5867146	106	105.502	24
Chr1:5881650-5881665	69	8.059	N
Chr1:5888399-5888418	15	10.000	N
Chr1:5899029-5899802	228	117.146	24
Chr1:5911728-5911932	97	56.260	24
Chr1:5912247-5912263	3	1.500	24
Chr1:5912745-5912771	7	2.333	N
Chr1:5913847-5913901	8	4.000	23
Chr1:5914138-5914207	16	12.499	24
Chr1:5915578-5915594	3	2.500	24
Chr1:5916085-5916499	79	44.129	24
Chr1:5925855-5925869	5	5.000	N
Chr1:5931874-5931889	5	1.785	N
Chr1:5938616-5938635	293	241.666	N
Chr1:5955353-5955369	60	45.456	N
Chr1:5957667-5957684	81	55.598	N
Chr1:5958699-5959026	236	148.538	24
Chr1:5959319-5959629	21	10.834	24
Chr1:5965474-5965629	64	50.496	24
Chr1:5966067-5966432	14	5.429	N
Chr1:5966851-5966995	69	48.466	23
Chr1:5970775-5971177	216	188.676	24
Chr1:5974894-5975084	200	170.940	24
Chr1:5975485-5975714	47	46.502	24
Chr1:5982247-5982261	6	0.750	N
Chr1:5996692-5996708	15	6.642	N
Chr1:6004172-6004178	4	4.000	N
Chr1:6009484-6009828	63	57.002	24
Chr1:6010053-6010297	26	26.000	24
Chr1:6011242-6012053	40	39.124	24
Chr1:6013016-6013032	1	1.000	24
Chr1:6013329-6013329	1	1.000	23
Chr1:6013881-6014240	12	10.500	24
Chr1:6031482-6031494	7	5.500	N
Chr1:6036799-6036812	3	0.833	N
Chr1:6038757-6038834	371	338.946	N
Chr1:6041363-6041376	0	0.000	N
Chr1:6044002-6044016	8	2.083	N
Chr1:6047267-6047282	0	0.000	N
Chr1:6047533-6047546	1	1.000	N
Chr1:6067758-6067774	0	0.000	N
Chr1:6074813-6074953	9	9.000	24
Chr1:6075159-6075464	39	32.042	24
Chr1:6075820-6076018	279	12.862	N
Chr1:6078541-6078558	14	5.726	N
Chr1:6081599-6081613	7	4.000	N
Chr1:6096387-6096401	5	0.833	N
Chr1:6100053-6100056	0	0.000	N
Chr1:6102205-6102224	36	24.455	N
Chr1:6102696-6102847	48	42.931	24
Chr1:6103980-6103995	8	2.424	N
Chr1:6104777-6104791	9	0.750	N
Chr1:6106020-6106034	15	4.777	N
Chr1:6117393-6117409	921	239.092	N
Chr1:6117879-6117902	1	1.000	24
Chr1:6119477-6119503	2	2.000	22
Chr1:6126256-6126272	19	18.250	N
Chr1:6134635-6134785	20	5.346	N
Chr1:6140625-6141015	42	41.000	24
Chr1:6141351-6141678	54	54.000	24
Chr1:6150069-6150083	13	6.878	N
Chr1:6152797-6152810	3	1.295	N
Chr1:6156436-6157004	162	57.850	24
Chr1:6157243-6157522	21	11.430	24
Chr1:6157916-6158342	38	33.292	24
Chr1:6158549-6158860	308	136.382	24
Chr1:6159446-6159460	2	1.333	N
Chr1:6173399-6173604	69	67.999	24
Chr1:6179338-6179353	0	0.000	N
Chr1:6185421-6185437	14	4.201	N
Chr1:6194668-6194682	1	0.250	N
Chr1:6195072-6195091	1	0.500	22
Chr1:6195368-6195372	2	1.000	N
Chr1:6195713-6195733	2	1.000	N
Chr1:6197606-6198077	135	128.506	24
Chr1:6198381-6198434	3	3.000	N
Chr1:6200640-6200660	4	2.000	21
Chr1:6200935-6200955	2	1.000	21
Chr1:6201345-6201359	4	1.500	N
Chr1:6210894-6211982	479	173.206	24
Chr1:6217295-6217309	3	0.750	N
Chr1:6218690-6219128	54	20.428	24
Chr1:6219581-6219595	1	0.500	N
Chr1:6220622-6220880	36834	34517.141	21
Chr1:6222633-6222655	7	7.000	N
Chr1:6223068-6223082	14	14.000	N
Chr1:6224271-6224274	1	1.000	N
Chr1:6233871-6234264	151	91.204	24
Chr1:6234632-6234703	15	11.334	24
Chr1:6235010-6235083	72	47.023	24
Chr1:6235746-6235845	7	7.000	23
Chr1:6236116-6236220	10	10.000	24
Chr1:6236560-6236637	16	5.437	24
Chr1:6236946-6237047	14	7.063	24
Chr1:6237167-6237378	7	4.416	23
Chr1:6237562-6237761	33	18.500	24
Chr1:6247569-6247585	10	4.000	N
Chr1:6247939-6247953	9	2.250	N
Chr1:6251268-6251283	1	1.000	N
Chr1:6251972-6251993	9	9.000	22
Chr1:6261633-6261656	2	2.000	21
Chr1:6263255-6263358	110	107.668	24
Chr1:6268543-6268558	29	10.475	N
Chr1:6271590-6271605	4	1.700	N
Chr1:6273508-6273838	112	43.994	24
Chr1:6274073-6274200	15	3.750	24
Chr1:6274611-6275613	115	28.187	24
Chr1:6275884-6276599	127	63.030	24
Chr1:6293784-6293798	3	2.000	N
Chr1:6294481-6294496	2	1.250	N
Chr1:6302611-6303135	353	104.417	24
Chr1:6318330-6318429	11	11.000	21
Chr1:6325602-6325616	0	0.000	N
Chr1:6326651-6326665	5	1.378	N
Chr1:6331227-6331241	3	3.000	N
Chr1:6345476-6345491	3	2.200	N
Chr1:6345763-6345817	275	12.760	N
Chr1:6355484-6355498	3	0.158	N
Chr1:6367607-6367623	14	3.751	N
Chr1:6374162-6374175	8	1.498	N
Chr1:6377843-6377862	5	4.500	N
Chr1:6379459-6379484	3	2.500	N
Chr1:6384819-6384839	4	2.000	N
Chr1:6386624-6386638	2	0.127	N
Chr1:6399523-6399539	16	4.363	N
Chr1:6403089-6403652	56	37.783	24
Chr1:6403863-6403988	25	12.365	24
Chr1:6404537-6405071	139	99.385	24
Chr1:6408820-6408835	9	2.083	N
Chr1:6418007-6418024	7	7.000	N
Chr1:6418608-6418617	1	0.333	N
Chr1:6425348-6425361	6	2.833	N
Chr1:6425995-6426016	5	5.000	24
Chr1:6426273-6426439	177	162.999	24
Chr1:6454677-6454850	72	57.434	24
Chr1:6455330-6455330	1	1.000	24
Chr1:6455563-6456059	62	45.849	24
Chr1:6465796-6466371	603	453.275	N
Chr1:6470410-6471110	251	244.499	24
Chr1:6472806-6472819	5	5.000	23
Chr1:6473023-6473347	386	380.519	24
Chr1:6484694-6484754	40	40.000	24
Chr1:6485010-6485027	21	17.999	N
Chr1:6488655-6488851	660	527.406	N
Chr1:6491414-6491430	48	9.946	N
Chr1:6504644-6504658	3	2.250	N
Chr1:6513971-6513983	0	0.000	N
Chr1:6514444-6514549	18	9.500	24
Chr1:6515086-6515321	128	100.557	24
Chr1:6520917-6521149	6	6.000	21
Chr1:6523758-6523770	6	2.500	N
Chr1:6528447-6528461	4	1.500	N
Chr1:6529583-6529594	3	0.958	N
Chr1:6535222-6535236	0	0.000	N
Chr1:6538416-6538724	142	16.202	24
Chr1:6539934-6540249	17	1.992	23
Chr1:6540633-6540985	15	1.028	24
Chr1:6541270-6542409	145	32.755	24
Chr1:6542645-6543535	152	20.566	24
Chr1:6545528-6545543	5	2.841	N
Chr1:6553350-6553365	0	0.000	N
Chr1:6556573-6556643	9	4.167	N
Chr1:6573965-6574066	85	79.501	24
Chr1:6574509-6575419	178	137.096	24
Chr1:6586708-6586731	17	8.500	N
Chr1:6588051-6588453	81	80.498	24
Chr1:6588827-6588843	0	0.000	N
Chr1:6589119-6590108	230	202.906	24
Chr1:6590319-6590790	36	36.000	24
Chr1:6591269-6591336	8	8.000	24
Chr1:6591545-6591621	19	19.000	24
Chr1:6591858-6593657	411	394.560	24
Chr1:6594031-6594066	1	1.000	24
Chr1:6596809-6596824	5	0.706	N
Chr1:6600653-6600667	0	0.000	N
Chr1:6612179-6612193	5	0.833	N
Chr1:6615427-6615715	103	101.630	24
Chr1:6616445-6616461	298	79.775	N
Chr1:6618200-6618214	1	0.250	N
Chr1:6618456-6618470	6	2.893	N
Chr1:6635167-6635181	2	1.000	N
Chr1:6640419-6640459	11	1.583	24
Chr1:6640693-6641031	52	35.662	24
Chr1:6644683-6644697	13	12.333	N
Chr1:6652259-6652275	4	0.833	N
Chr1:6657130-6657667	228	145.943	24
Chr1:6657890-6657904	5	3.750	24
Chr1:6658347-6658367	5	1.533	23
Chr1:6658915-6658927	2	0.450	24
Chr1:6659255-6659272	4	4.000	23
